Date,meter_id,building_id,Unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
"October 21, 2011",0028931680_03,9575_Partners_LLC,KW,235.872,235.872,229.968,229.968,238.752,238.752,243.36,243.36,245.232,245.232,250.992,250.992,243.216,243.216,260.064,260.064,259.2,259.2,251.856,251.856,252.72,252.72,251.136,251.136,250.56,250.56,244.8,244.8,238.464,238.464,231.696,231.696,217.584,217.584,194.544,194.544,200.592,200.592,198.576,198.576,203.616,203.616,199.296,199.296,203.328,203.328,201.024,201.024,192.384,192.384,190.08,190.08,191.376,191.376,194.976,194.976,191.088,191.088,189.936,189.936,200.448,200.448,192.816,192.816,188.784,188.784,180.864,180.864,174.672,174.672,169.92,169.92,166.896,166.896,168.912,168.912,160.848,160.848,163.44,163.44,162.432,162.432,158.688,158.688,160.272,160.272,161.424,161.424,165.6,165.6,165.456,165.456,173.232,173.232,183.744,183.744
"October 22, 2011",0028931680_03,9575_Partners_LLC,KW,186.336,186.336,194.112,194.112,199.728,199.728,201.168,201.168,214.704,214.704,214.416,214.416,221.76,221.76,219.456,219.456,217.872,217.872,217.152,217.152,219.168,219.168,221.616,221.616,216,216,204.768,204.768,195.84,195.84,183.168,183.168,181.728,181.728,168.912,168.912,185.616,185.616,185.76,185.76,187.632,187.632,179.712,179.712,187.2,187.2,183.744,183.744,179.28,179.28,171.504,171.504,169.776,169.776,172.368,172.368,171.216,171.216,176.112,176.112,172.08,172.08,167.184,167.184,163.008,163.008,156.816,156.816,156.816,156.816,152.496,152.496,154.656,154.656,157.68,157.68,157.536,157.536,162.288,162.288,161.712,161.712,163.584,163.584,163.584,163.584,165.024,165.024,171.216,171.216,168.192,168.192,169.488,169.488,172.224,172.224
"October 23, 2011",0028931680_03,9575_Partners_LLC,KW,171.648,171.648,172.8,172.8,180.72,180.72,188.928,188.928,185.904,185.904,191.664,191.664,193.536,193.536,193.248,193.248,198.72,198.72,194.544,194.544,198.144,198.144,198,198,203.04,203.04,201.312,201.312,201.168,201.168,188.496,188.496,183.6,183.6,183.024,183.024,178.56,178.56,174.816,174.816,178.848,178.848,170.784,170.784,170.784,170.784,166.176,166.176,168.48,168.48,165.888,165.888,170.208,170.208,169.632,169.632,173.952,173.952,166.608,166.608,163.44,163.44,161.28,161.28,158.832,158.832,156.96,156.96,156.384,156.384,155.52,155.52,155.952,155.952,158.544,158.544,157.104,157.104,154.224,154.224,154.224,154.224,154.368,154.368,156.672,156.672,159.12,159.12,161.28,161.28,161.856,161.856,162.576,162.576,164.016,164.016
"October 24, 2011",0028931680_03,9575_Partners_LLC,KW,165.312,165.312,168.624,168.624,168.336,168.336,172.8,172.8,171.216,171.216,169.056,169.056,171.36,171.36,180.288,180.288,183.168,183.168,183.312,183.312,182.88,182.88,196.56,196.56,199.728,199.728,211.68,211.68,205.2,205.2,196.704,196.704,212.832,212.832,195.696,195.696,200.16,200.16,202.32,202.32,196.992,196.992,205.344,205.344,211.392,211.392,214.128,214.128,217.008,217.008,220.032,220.032,225.648,225.648,228.816,228.816,229.104,229.104,237.312,237.312,227.808,227.808,227.232,227.232,217.584,217.584,216.576,216.576,203.472,203.472,193.536,193.536,189.936,189.936,192.384,192.384,180.288,180.288,180.432,180.432,179.568,179.568,176.256,176.256,170.64,170.64,168.192,168.192,166.896,166.896,166.32,166.32,164.592,164.592,165.312,165.312
"October 25, 2011",0028931680_03,9575_Partners_LLC,KW,162.144,162.144,161.28,161.28,162.72,162.72,168.336,168.336,168.192,168.192,174.528,174.528,174.528,174.528,176.256,176.256,185.328,185.328,183.744,183.744,188.208,188.208,190.8,190.8,187.776,187.776,194.976,194.976,185.04,185.04,188.784,188.784,194.688,194.688,195.552,195.552,205.344,205.344,199.008,199.008,199.152,199.152,191.088,191.088,182.16,182.16,190.512,190.512,201.312,201.312,197.568,197.568,202.176,202.176,208.944,208.944,208.368,208.368,203.328,203.328,214.56,214.56,222.048,222.048,222.624,222.624,217.152,217.152,201.888,201.888,194.256,194.256,197.712,197.712,192.816,192.816,193.968,193.968,196.704,196.704,194.256,194.256,192.672,192.672,182.016,182.016,186.192,186.192,181.44,181.44,173.088,173.088,173.088,173.088,169.056,169.056
"October 26, 2011",0028931680_03,9575_Partners_LLC,KW,169.056,169.056,169.2,169.2,167.472,167.472,160.704,160.704,162.576,162.576,166.896,166.896,159.84,159.84,163.728,163.728,164.16,164.16,164.736,164.736,163.296,163.296,167.616,167.616,164.448,164.448,174.096,174.096,174.672,174.672,171.072,171.072,201.888,201.888,204.624,204.624,194.976,194.976,206.208,206.208,204.336,204.336,208.512,208.512,212.544,212.544,221.328,221.328,217.296,217.296,196.272,196.272,208.512,208.512,201.888,201.888,213.84,213.84,211.248,211.248,208.8,208.8,198.432,198.432,190.08,190.08,179.712,179.712,178.992,178.992,170.928,170.928,181.152,181.152,176.976,176.976,176.544,176.544,177.264,177.264,174.24,174.24,176.4,176.4,168.912,168.912,173.664,173.664,170.928,170.928,178.704,178.704,170.496,170.496,177.984,177.984
"October 27, 2011",0028931680_03,9575_Partners_LLC,KW,186.336,186.336,186.912,186.912,182.448,182.448,189.36,189.36,184.752,184.752,187.776,187.776,186.912,186.912,192.24,192.24,193.104,193.104,204.336,204.336,206.64,206.64,205.2,205.2,210.816,210.816,216,216,227.664,227.664,230.4,230.4,244.08,244.08,233.712,233.712,229.536,229.536,233.712,233.712,216.432,216.432,211.824,211.824,200.016,200.016,200.592,200.592,195.12,195.12,186.768,186.768,185.904,185.904,183.024,183.024,192.528,192.528,198.288,198.288,202.32,202.32,205.056,205.056,201.312,201.312,193.68,193.68,177.696,177.696,173.376,173.376,167.472,167.472,159.696,159.696,159.84,159.84,157.968,157.968,157.536,157.536,157.536,157.536,157.392,157.392,158.976,158.976,163.008,163.008,163.008,163.008,167.616,167.616,171.216,171.216
"October 28, 2011",0028931680_03,9575_Partners_LLC,KW,174.384,174.384,170.64,170.64,181.008,181.008,188.784,188.784,181.152,181.152,192.528,192.528,187.2,187.2,193.392,193.392,194.256,194.256,194.544,194.544,193.824,193.824,198,198,202.608,202.608,216.144,216.144,203.184,203.184,219.024,219.024,207.504,207.504,191.232,191.232,178.992,178.992,194.112,194.112,203.904,203.904,211.968,211.968,219.6,219.6,213.264,213.264,199.44,199.44,199.152,199.152,192.672,192.672,192.816,192.816,193.968,193.968,186.768,186.768,187.632,187.632,187.632,187.632,184.464,184.464,184.608,184.608,171.504,171.504,158.112,158.112,156.96,156.96,159.984,159.984,161.568,161.568,162.576,162.576,163.44,163.44,163.008,163.008,160.992,160.992,167.904,167.904,171.072,171.072,169.776,169.776,163.872,163.872,171.36,171.36
"October 29, 2011",0028931680_03,9575_Partners_LLC,KW,168.624,168.624,170.352,170.352,177.984,177.984,178.128,178.128,187.92,187.92,190.8,190.8,193.248,193.248,198,198,206.064,206.064,210.24,210.24,215.136,215.136,215.424,215.424,213.84,213.84,200.448,200.448,192.672,192.672,181.296,181.296,174.24,174.24,158.688,158.688,177.84,177.84,180.576,180.576,181.584,181.584,183.744,183.744,190.08,190.08,186.336,186.336,187.488,187.488,185.472,185.472,182.448,182.448,170.496,170.496,162.576,162.576,164.736,164.736,163.584,163.584,160.992,160.992,164.016,164.016,161.136,161.136,160.272,160.272,161.28,161.28,173.52,173.52,176.688,176.688,180.432,180.432,183.888,183.888,187.2,187.2,189.792,189.792,197.712,197.712,200.304,200.304,203.472,203.472,200.736,200.736,198.72,198.72,193.248,193.248
"October 30, 2011",0028931680_03,9575_Partners_LLC,KW,197.136,197.136,196.56,196.56,197.424,197.424,205.344,205.344,195.552,195.552,204.192,204.192,203.184,203.184,204.48,204.48,207.216,207.216,207.504,207.504,200.016,200.016,205.488,205.488,215.856,215.856,217.584,217.584,201.312,201.312,197.856,197.856,189.216,189.216,188.064,188.064,181.584,181.584,186.768,186.768,183.456,183.456,182.016,182.016,178.704,178.704,177.696,177.696,182.304,182.304,189.936,189.936,184.464,184.464,184.752,184.752,181.008,181.008,178.56,178.56,172.8,172.8,177.12,177.12,173.808,173.808,186.624,186.624,186.048,186.048,195.264,195.264,200.736,200.736,202.464,202.464,202.32,202.32,203.616,203.616,205.2,205.2,209.232,209.232,211.68,211.68,210.672,210.672,213.84,213.84,213.408,213.408,221.76,221.76,216.864,216.864
"October 31, 2011",0028931680_03,9575_Partners_LLC,KW,217.872,217.872,223.92,223.92,227.808,227.808,221.76,221.76,226.944,226.944,231.984,231.984,231.84,231.84,234.144,234.144,234.144,234.144,230.112,230.112,229.248,229.248,235.296,235.296,246.672,246.672,250.56,250.56,253.872,253.872,284.4,284.4,288.144,288.144,275.904,275.904,267.408,267.408,257.04,257.04,247.536,247.536,233.424,233.424,228.816,228.816,223.92,223.92,230.976,230.976,229.968,229.968,218.736,218.736,208.512,208.512,192.096,192.096,194.544,194.544,196.56,196.56,187.92,187.92,185.472,185.472,174.528,174.528,176.832,176.832,177.12,177.12,180.432,180.432,184.032,184.032,186.48,186.48,189.648,189.648,196.992,196.992,184.608,184.608,196.128,196.128,194.832,194.832,195.984,195.984,201.888,201.888,200.88,200.88,207.936,207.936
"November 1, 2011",0028931680_03,9575_Partners_LLC,KW,208.512,208.512,209.376,209.376,203.328,203.328,204.48,204.48,217.872,217.872,212.976,212.976,215.424,215.424,218.88,218.88,226.512,226.512,229.968,229.968,228.672,228.672,230.544,230.544,230.832,230.832,230.976,230.976,242.64,242.64,239.904,239.904,253.296,253.296,232.704,232.704,210.096,210.096,221.904,221.904,213.984,213.984,215.856,215.856,211.824,211.824,205.2,205.2,204.48,204.48,209.952,209.952,211.392,211.392,210.384,210.384,218.736,218.736,221.04,221.04,225.072,225.072,225.216,225.216,213.696,213.696,200.736,200.736,193.104,193.104,182.016,182.016,183.744,183.744,178.992,178.992,175.824,175.824,172.944,172.944,169.776,169.776,168.912,168.912,167.472,167.472,168.624,168.624,168.336,168.336,168.48,168.48,166.752,166.752,161.424,161.424
"November 2, 2011",0028931680_03,9575_Partners_LLC,KW,163.872,163.872,162.864,162.864,164.736,164.736,165.024,165.024,163.44,163.44,163.872,163.872,167.76,167.76,165.456,165.456,166.464,166.464,167.472,167.472,165.888,165.888,170.352,170.352,164.88,164.88,172.368,172.368,174.24,174.24,183.6,183.6,198.288,198.288,191.376,191.376,193.824,193.824,182.592,182.592,197.424,197.424,201.888,201.888,196.416,196.416,194.112,194.112,193.68,193.68,193.248,193.248,190.08,190.08,189.216,189.216,190.224,190.224,193.104,193.104,185.904,185.904,200.304,200.304,197.136,197.136,194.832,194.832,184.32,184.32,179.136,179.136,180.432,180.432,180.864,180.864,178.272,178.272,172.08,172.08,168.192,168.192,167.472,167.472,161.28,161.28,166.752,166.752,158.544,158.544,167.904,167.904,169.776,169.776,171.36,171.36
"November 3, 2011",0028931680_03,9575_Partners_LLC,KW,163.584,163.584,171.216,171.216,166.608,166.608,170.928,170.928,168.336,168.336,175.104,175.104,175.68,175.68,178.992,178.992,184.32,184.32,179.136,179.136,183.6,183.6,182.592,182.592,192.528,192.528,194.4,194.4,204.48,204.48,202.176,202.176,226.8,226.8,228.384,228.384,218.88,218.88,226.8,226.8,208.08,208.08,216.864,216.864,208.368,208.368,212.544,212.544,215.568,215.568,215.424,215.424,222.48,222.48,218.016,218.016,216.432,216.432,220.32,220.32,212.256,212.256,208.512,208.512,205.056,205.056,196.992,196.992,185.328,185.328,183.456,183.456,191.232,191.232,195.984,195.984,196.128,196.128,203.184,203.184,197.28,197.28,201.888,201.888,206.784,206.784,213.264,213.264,215.424,215.424,206.784,206.784,206.928,206.928,202.32,202.32
"November 4, 2011",0028931680_03,9575_Partners_LLC,KW,212.544,212.544,213.408,213.408,219.888,219.888,216.144,216.144,214.704,214.704,216,216,218.16,218.16,225.216,225.216,224.208,224.208,229.536,229.536,226.08,226.08,222.048,222.048,230.256,230.256,253.44,253.44,256.32,256.32,261.36,261.36,242.928,242.928,248.976,248.976,223.2,223.2,200.448,200.448,200.736,200.736,195.984,195.984,199.008,199.008,198.432,198.432,209.808,209.808,204.624,204.624,209.232,209.232,211.392,211.392,211.824,211.824,209.088,209.088,202.176,202.176,194.976,194.976,189.936,189.936,176.976,176.976,168.336,168.336,160.992,160.992,171.936,171.936,164.016,164.016,167.472,167.472,170.352,170.352,171.216,171.216,171.648,171.648,165.744,165.744,184.896,184.896,184.176,184.176,185.472,185.472,187.488,187.488,197.424,197.424
"November 5, 2011",0028931680_03,9575_Partners_LLC,KW,205.056,205.056,198.864,198.864,205.2,205.2,198.864,198.864,199.728,199.728,201.888,201.888,207.648,207.648,211.68,211.68,213.264,213.264,216.72,216.72,211.248,211.248,210.816,210.816,205.92,205.92,204.768,204.768,202.752,202.752,197.712,197.712,178.704,178.704,161.712,161.712,153.936,153.936,148.464,148.464,151.92,151.92,145.44,145.44,174.96,174.96,173.808,173.808,175.824,175.824,177.84,177.84,178.848,178.848,179.136,179.136,173.376,173.376,178.992,178.992,176.688,176.688,178.848,178.848,176.4,176.4,176.688,176.688,175.968,175.968,173.664,173.664,175.248,175.248,177.696,177.696,182.736,182.736,179.28,179.28,182.16,182.16,183.6,183.6,196.416,196.416,200.304,200.304,199.728,199.728,197.856,197.856,199.296,199.296,205.056,205.056
"November 6, 2011",0028931680_03,9575_Partners_LLC,KW,205.776,205.776,204.048,,,,,211.536,212.976,212.976,209.664,209.664,211.104,211.104,211.248,211.248,203.616,203.616,197.28,197.28,201.312,201.312,203.04,203.04,212.832,212.832,208.8,208.8,200.016,200.016,178.128,178.128,170.208,170.208,166.176,166.176,169.344,169.344,163.872,163.872,163.152,163.152,164.88,164.88,163.152,163.152,160.416,160.416,160.272,160.272,159.264,159.264,159.408,159.408,160.128,160.128,167.472,167.472,166.176,166.176,168.768,168.768,170.208,170.208,163.728,163.728,168.624,168.624,169.344,169.344,171.936,171.936,177.408,177.408,177.12,177.12,178.56,178.56,180,180,180.72,180.72,184.032,184.032,183.168,183.168,188.64,188.64,189.792,189.792,189.648,189.648,184.32,184.32,184.464,184.464
"November 7, 2011",0028931680_03,9575_Partners_LLC,KW,185.76,185.76,185.616,185.616,190.656,190.656,191.52,191.52,189.792,189.792,194.112,194.112,187.2,187.2,187.632,187.632,187.488,187.488,189.072,189.072,186.336,186.336,191.808,191.808,184.032,184.032,181.584,181.584,194.112,194.112,205.344,205.344,208.944,208.944,207.504,207.504,203.328,203.328,198.72,198.72,204.768,204.768,199.728,199.728,195.552,195.552,202.464,202.464,208.8,208.8,205.344,205.344,209.232,209.232,206.352,206.352,208.656,208.656,202.032,202.032,203.472,203.472,198.288,198.288,200.016,200.016,195.984,195.984,191.52,191.52,188.352,188.352,188.208,188.208,188.352,188.352,184.032,184.032,184.032,184.032,184.032,184.032,183.312,183.312,179.424,179.424,179.712,179.712,176.832,176.832,177.84,177.84,173.664,173.664,172.944,172.944
"November 8, 2011",0028931680_03,9575_Partners_LLC,KW,176.256,176.256,176.688,176.688,176.688,176.688,174.384,174.384,186.336,186.336,180.144,180.144,181.584,181.584,186.768,186.768,190.224,190.224,198.144,198.144,199.152,199.152,202.032,202.032,195.408,195.408,188.352,188.352,191.376,191.376,204.912,204.912,232.416,232.416,232.848,232.848,236.304,236.304,219.6,219.6,200.448,200.448,200.88,200.88,201.024,201.024,198.72,198.72,202.032,202.032,208.368,208.368,190.944,190.944,193.104,193.104,201.744,201.744,197.712,197.712,185.76,185.76,191.088,191.088,193.536,193.536,189.36,189.36,185.472,185.472,180.432,180.432,178.848,178.848,179.712,179.712,177.84,177.84,183.312,183.312,184.752,184.752,192.816,192.816,192.528,192.528,188.784,188.784,193.536,193.536,195.408,195.408,193.968,193.968,189.936,189.936
"November 9, 2011",0028931680_03,9575_Partners_LLC,KW,192.672,192.672,192.816,192.816,192.24,192.24,199.728,199.728,192.528,192.528,191.664,191.664,201.456,201.456,203.904,203.904,197.568,197.568,198.72,198.72,200.88,200.88,212.112,212.112,210.384,210.384,208.224,208.224,214.128,214.128,202.752,202.752,216.144,216.144,211.536,211.536,208.08,208.08,190.944,190.944,180.72,180.72,168.192,168.192,166.032,166.032,171.792,171.792,178.128,178.128,176.256,176.256,187.2,187.2,182.304,182.304,184.752,184.752,187.344,187.344,195.84,195.84,192.384,192.384,192.384,192.384,193.392,193.392,185.76,185.76,185.184,185.184,188.496,188.496,198,198,204.192,204.192,204.768,204.768,204.192,204.192,199.872,199.872,202.608,202.608,201.168,201.168,205.92,205.92,221.184,221.184,220.608,220.608,224.784,224.784
"November 10, 2011",0028931680_03,9575_Partners_LLC,KW,231.696,231.696,244.944,244.944,236.736,236.736,238.32,238.32,232.56,232.56,238.608,238.608,237.744,237.744,238.176,238.176,241.776,241.776,247.248,247.248,253.152,253.152,256.752,256.752,261.504,261.504,256.032,256.032,272.016,272.016,285.696,285.696,291.744,291.744,256.32,256.32,266.832,266.832,246.96,246.96,240.624,240.624,231.84,231.84,229.248,229.248,219.456,219.456,206.784,206.784,215.712,215.712,206.208,206.208,204.768,204.768,210.672,210.672,192.672,192.672,191.232,191.232,196.704,196.704,195.12,195.12,190.944,190.944,174.672,174.672,175.104,175.104,182.304,182.304,190.512,190.512,194.256,194.256,185.76,185.76,194.688,194.688,198.72,198.72,205.632,205.632,208.656,208.656,205.056,205.056,206.928,206.928,206.208,206.208,208.944,208.944
"November 11, 2011",0028931680_03,9575_Partners_LLC,KW,211.104,211.104,215.568,215.568,221.904,221.904,214.848,214.848,213.12,213.12,216.288,216.288,218.448,218.448,219.456,219.456,221.472,221.472,223.776,223.776,222.912,222.912,221.184,221.184,222.192,222.192,226.8,226.8,227.952,227.952,234.576,234.576,242.784,242.784,243.216,243.216,241.344,241.344,223.344,223.344,212.832,212.832,203.184,203.184,183.888,183.888,186.624,186.624,179.712,179.712,179.856,179.856,178.992,178.992,178.416,178.416,176.256,176.256,182.16,182.16,171.936,171.936,173.088,173.088,176.688,176.688,172.656,172.656,173.52,173.52,178.416,178.416,179.424,179.424,173.952,173.952,171.072,171.072,172.08,172.08,182.016,182.016,186.768,186.768,187.2,187.2,192.24,192.24,188.496,188.496,182.16,182.16,189.216,189.216,193.68,193.68
"November 12, 2011",0028931680_03,9575_Partners_LLC,KW,195.12,195.12,196.128,196.128,201.456,201.456,202.608,202.608,200.016,200.016,202.32,202.32,209.808,209.808,205.632,205.632,207.504,207.504,210.384,210.384,212.832,212.832,211.68,211.68,207.792,207.792,204.192,204.192,191.232,191.232,181.728,181.728,173.52,173.52,163.296,163.296,160.848,160.848,166.32,166.32,163.728,163.728,164.448,164.448,167.76,167.76,164.304,164.304,168.048,168.048,171.792,171.792,170.208,170.208,162.432,162.432,173.088,173.088,166.896,166.896,162.144,162.144,165.168,165.168,159.408,159.408,165.312,165.312,171.936,171.936,180.144,180.144,182.592,182.592,186.192,186.192,172.656,172.656,178.704,178.704,181.152,181.152,182.448,182.448,180.864,180.864,185.184,185.184,185.904,185.904,181.152,181.152,184.32,184.32,175.68,175.68
"November 13, 2011",0028931680_03,9575_Partners_LLC,KW,181.728,181.728,182.592,182.592,182.592,182.592,187.776,187.776,184.608,184.608,190.944,190.944,183.312,183.312,185.904,185.904,183.024,183.024,189.072,189.072,192.384,192.384,195.264,195.264,198.288,198.288,186.768,186.768,192.672,192.672,181.152,181.152,181.44,181.44,171.504,171.504,176.688,176.688,169.632,169.632,168.48,168.48,174.672,174.672,179.136,179.136,183.024,183.024,177.696,177.696,178.848,178.848,178.56,178.56,174.096,174.096,168.192,168.192,172.224,172.224,168.48,168.48,167.904,167.904,171.36,171.36,178.848,178.848,189.36,189.36,189.216,189.216,188.496,188.496,188.496,188.496,194.112,194.112,195.12,195.12,202.896,202.896,206.784,206.784,205.488,205.488,201.744,201.744,207.504,207.504,214.128,214.128,209.376,209.376,207.072,207.072
"November 14, 2011",0028931680_03,9575_Partners_LLC,KW,209.52,209.52,209.808,209.808,209.376,209.376,203.04,203.04,201.744,201.744,201.744,201.744,204.336,204.336,198.864,198.864,200.448,200.448,195.984,195.984,197.856,197.856,207.648,207.648,214.128,214.128,216.576,216.576,206.784,206.784,217.296,217.296,240.624,240.624,239.904,239.904,223.056,223.056,220.176,220.176,216.144,216.144,214.992,214.992,212.4,212.4,207.648,207.648,211.824,211.824,208.368,208.368,199.872,199.872,198.864,198.864,187.776,187.776,186.624,186.624,182.304,182.304,187.2,187.2,181.584,181.584,186.048,186.048,181.584,181.584,189.936,189.936,182.16,182.16,186.192,186.192,184.752,184.752,179.424,179.424,190.08,190.08,203.616,203.616,194.112,194.112,194.4,194.4,199.152,199.152,203.472,203.472,206.064,206.064,198.144,198.144
"November 15, 2011",0028931680_03,9575_Partners_LLC,KW,204.768,204.768,204.336,204.336,209.52,209.52,203.04,203.04,198.72,198.72,200.736,200.736,200.16,200.16,202.176,202.176,202.896,202.896,206.784,206.784,205.056,205.056,211.824,211.824,218.448,218.448,206.064,206.064,197.424,197.424,190.368,190.368,200.304,200.304,203.472,203.472,202.032,202.032,204.192,204.192,207.936,207.936,207.504,207.504,167.04,167.04,202.608,202.608,216.144,216.144,210.96,210.96,229.68,229.68,234.576,234.576,225.504,225.504,210.528,210.528,206.496,206.496,210.528,210.528,200.16,200.16,198.576,198.576,202.176,202.176,195.984,195.984,188.064,188.064,184.464,184.464,172.656,172.656,177.696,177.696,171.792,171.792,181.44,181.44,184.464,184.464,184.608,184.608,189.36,189.36,192.672,192.672,197.28,197.28,195.552,195.552
"November 16, 2011",0028931680_03,9575_Partners_LLC,KW,189.36,189.36,188.352,188.352,184.752,184.752,191.808,191.808,193.824,193.824,204.192,204.192,205.632,205.632,211.392,211.392,220.032,220.032,218.304,218.304,217.296,217.296,226.368,226.368,225.936,225.936,219.024,219.024,237.168,237.168,229.248,229.248,246.96,246.96,223.776,223.776,210.96,210.96,207.216,207.216,204.336,204.336,208.08,208.08,202.032,202.032,194.112,194.112,193.824,193.824,182.16,182.16,177.264,177.264,175.536,175.536,172.368,172.368,180.288,180.288,193.536,193.536,180.432,180.432,173.232,173.232,174.384,174.384,175.536,175.536,175.536,175.536,180.144,180.144,177.12,177.12,181.44,181.44,182.592,182.592,189.072,189.072,199.872,199.872,211.248,211.248,204.336,204.336,207.072,207.072,208.512,208.512,205.488,205.488,209.664,209.664
"November 17, 2011",0028931680_03,9575_Partners_LLC,KW,220.032,220.032,224.064,224.064,226.8,226.8,225.936,225.936,226.368,226.368,230.256,230.256,230.544,230.544,235.872,235.872,234.432,234.432,234.576,234.576,232.56,232.56,239.184,239.184,242.784,242.784,243.504,243.504,245.232,245.232,256.32,256.32,267.12,267.12,252.576,252.576,257.04,257.04,246.384,246.384,238.464,238.464,225.216,225.216,219.168,219.168,213.408,213.408,209.088,209.088,215.568,215.568,203.904,203.904,206.352,206.352,211.968,211.968,214.272,214.272,206.208,206.208,195.552,195.552,185.472,185.472,183.744,183.744,188.496,188.496,185.04,185.04,184.896,184.896,173.952,173.952,185.04,185.04,184.176,184.176,185.472,185.472,201.024,201.024,201.024,201.024,207.792,207.792,207.936,207.936,209.664,209.664,211.68,211.68,204.912,204.912
"November 18, 2011",0028931680_03,9575_Partners_LLC,KW,201.024,201.024,196.128,196.128,199.728,199.728,204.048,204.048,201.744,201.744,201.168,201.168,205.2,205.2,210.24,210.24,204.912,204.912,202.608,202.608,206.352,206.352,213.696,213.696,218.304,218.304,217.008,217.008,231.696,231.696,248.256,248.256,231.984,231.984,205.2,205.2,198,198,196.992,196.992,201.6,201.6,194.832,194.832,187.92,187.92,181.296,181.296,167.328,167.328,163.44,163.44,164.88,164.88,167.04,167.04,162.432,162.432,171.072,171.072,159.12,159.12,158.256,158.256,161.136,161.136,167.904,167.904,168.912,168.912,168.624,168.624,164.592,164.592,164.88,164.88,165.744,165.744,167.472,167.472,181.872,181.872,187.92,187.92,190.656,190.656,191.376,191.376,189.936,189.936,191.52,191.52,189.504,189.504,205.344,205.344
"November 19, 2011",0028931680_03,9575_Partners_LLC,KW,199.872,199.872,201.744,201.744,199.728,199.728,197.568,197.568,194.544,194.544,195.984,195.984,191.232,191.232,198.72,198.72,198.288,198.288,197.424,197.424,196.992,196.992,204.192,204.192,206.208,206.208,196.128,196.128,189.216,189.216,188.208,188.208,183.024,183.024,183.456,183.456,184.464,184.464,181.728,181.728,177.696,177.696,171.648,171.648,165.744,165.744,169.92,169.92,167.04,167.04,169.344,169.344,162.144,162.144,163.152,163.152,158.256,158.256,159.84,159.84,159.408,159.408,158.544,158.544,168.048,168.048,174.672,174.672,178.272,178.272,181.584,181.584,178.128,178.128,180.864,180.864,181.872,181.872,184.32,184.32,191.52,191.52,197.136,197.136,198.144,198.144,196.848,196.848,197.28,197.28,201.6,201.6,200.592,200.592,199.728,199.728
"November 20, 2011",0028931680_03,9575_Partners_LLC,KW,192.24,192.24,200.592,200.592,199.44,199.44,197.856,197.856,203.184,203.184,199.008,199.008,203.904,203.904,203.04,203.04,204.192,204.192,204.912,204.912,210.816,210.816,210.096,210.096,207.792,207.792,197.136,197.136,192.096,192.096,195.984,195.984,194.256,194.256,194.688,194.688,194.4,194.4,197.28,197.28,199.296,199.296,188.064,188.064,194.832,194.832,195.984,195.984,199.584,199.584,196.992,196.992,202.608,202.608,201.744,201.744,202.896,202.896,196.128,196.128,200.016,200.016,199.008,199.008,200.16,200.16,211.968,211.968,208.512,208.512,217.728,217.728,214.56,214.56,214.272,214.272,216.144,216.144,211.248,211.248,210.816,210.816,212.544,212.544,212.688,212.688,217.008,217.008,216.576,216.576,216.288,216.288,216,216,218.448,218.448
"November 21, 2011",0028931680_03,9575_Partners_LLC,KW,220.464,220.464,222.336,222.336,219.888,219.888,221.184,221.184,215.28,215.28,210.24,210.24,214.848,214.848,213.552,213.552,214.848,214.848,217.872,217.872,212.112,212.112,215.28,215.28,224.208,224.208,228.672,228.672,248.4,248.4,270,270,286.416,286.416,268.704,268.704,268.128,268.128,252.72,252.72,257.616,257.616,230.256,230.256,210.96,210.96,196.416,196.416,191.088,191.088,186.48,186.48,187.488,187.488,187.344,187.344,181.44,181.44,168.624,168.624,171.216,171.216,174.384,174.384,168.768,168.768,172.08,172.08,169.92,169.92,165.744,165.744,165.168,165.168,168.912,168.912,179.136,179.136,178.992,178.992,184.32,184.32,192.24,192.24,193.536,193.536,193.392,193.392,183.6,183.6,189.36,189.36,191.376,191.376,191.664,191.664
