Date,meter_id,building_id,Unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
"October 27, 2011",0028931680_05,9575_Partners_LLC,KW,37.476,37.476,37.98,37.98,37.152,37.152,37.044,37.044,37.188,37.188,37.332,37.332,36.972,36.972,37.332,37.332,37.044,37.044,36.936,36.936,37.224,37.224,39.204,39.204,39.42,39.42,40.824,40.824,42.804,42.804,35.352,35.352,39.6,39.6,42.876,42.876,43.812,43.812,44.316,44.316,44.136,44.136,44.244,44.244,44.568,44.568,45,45,44.028,44.028,43.74,43.74,43.452,43.452,45.432,45.432,45.72,45.72,45.432,45.432,45.036,45.036,44.136,44.136,43.02,43.02,41.184,41.184,38.664,38.664,43.992,43.992,39.06,39.06,42.084,42.084,41.256,41.256,40.14,40.14,40.032,40.032,39.6,39.6,38.34,38.34,38.664,38.664,39.672,39.672,38.736,38.736,39.204,39.204,38.808,38.808
"October 28, 2011",0028931680_05,9575_Partners_LLC,KW,38.124,38.124,37.62,37.62,37.152,37.152,36.936,36.936,37.08,37.08,37.548,37.548,36.504,36.504,36.864,36.864,36.792,36.792,36.756,36.756,37.008,37.008,37.728,37.728,38.628,38.628,41.328,41.328,36.036,36.036,35.712,35.712,41.04,41.04,42.768,42.768,42.264,42.264,42.048,42.048,40.68,40.68,41.436,41.436,41.328,41.328,41.256,41.256,40.428,40.428,41.76,41.76,42.336,42.336,39.852,39.852,39.816,39.816,40.176,40.176,39.24,39.24,39.06,39.06,37.728,37.728,35.532,35.532,34.452,34.452,32.076,32.076,40.536,40.536,40.212,40.212,40.608,40.608,40.104,40.104,39.708,39.708,38.412,38.412,38.268,38.268,37.98,37.98,38.232,38.232,37.44,37.44,37.296,37.296,37.908,37.908
"October 29, 2011",0028931680_05,9575_Partners_LLC,KW,36.216,36.216,36.864,36.864,36.684,36.684,36.756,36.756,36.54,36.54,36.612,36.612,36,36,36.36,36.36,36.396,36.396,36.072,36.072,36.324,36.324,36.036,36.036,36.108,36.108,36.288,36.288,28.44,28.44,24.948,24.948,25.668,25.668,25.56,25.56,25.596,25.596,26.532,26.532,25.2,25.2,27.036,27.036,25.74,25.74,26.46,26.46,25.2,25.2,26.388,26.388,25.74,25.74,25.56,25.56,25.488,25.488,25.74,25.74,25.452,25.452,25.668,25.668,25.74,25.74,25.776,25.776,25.848,25.848,25.704,25.704,36.72,36.72,37.332,37.332,37.332,37.332,37.008,37.008,36.828,36.828,37.08,37.08,37.44,37.44,36.54,36.54,37.26,37.26,37.62,37.62,37.512,37.512,37.224,37.224
"October 30, 2011",0028931680_05,9575_Partners_LLC,KW,36.612,36.612,36.9,36.9,36.828,36.828,36.756,36.756,36.504,36.504,36.972,36.972,36.612,36.612,36.792,36.792,36.648,36.648,36.648,36.648,36.684,36.684,36.72,36.72,36.612,36.612,37.116,37.116,31.104,31.104,25.56,25.56,25.38,25.38,25.524,25.524,25.884,25.884,25.524,25.524,26.352,26.352,26.244,26.244,26.352,26.352,26.1,26.1,25.992,25.992,25.956,25.956,25.92,25.92,26.064,26.064,25.74,25.74,26.064,26.064,25.848,25.848,25.488,25.488,26.172,26.172,25.668,25.668,25.272,25.272,29.268,29.268,36.72,36.72,37.08,37.08,37.332,37.332,37.08,37.08,36.72,36.72,37.08,37.08,37.008,37.008,37.404,37.404,36.432,36.432,36.612,36.612,36.972,36.972,36.9,36.9
"October 31, 2011",0028931680_05,9575_Partners_LLC,KW,36.36,36.36,36.468,36.468,36.792,36.792,36.396,36.396,36.936,36.936,36.792,36.792,36.648,36.648,36.972,36.972,36.684,36.684,36.468,36.468,37.044,37.044,40.896,40.896,43.272,43.272,44.856,44.856,40.104,40.104,40.212,40.212,43.884,43.884,48.276,48.276,44.46,44.46,44.1,44.1,44.244,44.244,42.948,42.948,41.364,41.364,43.596,43.596,42.588,42.588,40.788,40.788,40.464,40.464,40.14,40.14,40.5,40.5,39.816,39.816,39.636,39.636,37.512,37.512,36.36,36.36,34.02,34.02,32.796,32.796,32.04,32.04,41.04,41.04,40.032,40.032,41.076,41.076,39.6,39.6,39.924,39.924,39.492,39.492,39.132,39.132,39.24,39.24,39.852,39.852,37.764,37.764,38.088,38.088,37.26,37.26
"November 1, 2011",0028931680_05,9575_Partners_LLC,KW,38.052,38.052,37.224,37.224,37.98,37.98,36.936,36.936,37.368,37.368,36.936,36.936,37.332,37.332,37.116,37.116,37.44,37.44,37.008,37.008,38.7,38.7,40.644,40.644,43.308,43.308,44.028,44.028,39.384,39.384,41.292,41.292,42.948,42.948,44.388,44.388,43.632,43.632,43.848,43.848,43.38,43.38,47.376,47.376,47.376,47.376,47.916,47.916,47.592,47.592,45.648,45.648,44.676,44.676,41.292,41.292,41.904,41.904,41.4,41.4,42.948,42.948,43.272,43.272,43.704,43.704,39.996,39.996,35.64,35.64,32.652,32.652,41.58,41.58,41.4,41.4,41.688,41.688,41.04,41.04,40.572,40.572,39.492,39.492,39.492,39.492,38.34,38.34,40.032,40.032,39.024,39.024,39.024,39.024,37.62,37.62
"November 2, 2011",0028931680_05,9575_Partners_LLC,KW,37.764,37.764,37.296,37.296,37.224,37.224,37.296,37.296,37.08,37.08,36.756,36.756,37.116,37.116,37.26,37.26,36.648,36.648,36.396,36.396,36.9,36.9,37.656,37.656,38.7,38.7,40.824,40.824,38.736,38.736,40.32,40.32,45.72,45.72,45.864,45.864,46.764,46.764,43.272,43.272,43.596,43.596,42.516,42.516,44.856,44.856,45.144,45.144,44.964,44.964,43.704,43.704,43.416,43.416,41.688,41.688,42.48,42.48,41.472,41.472,41.832,41.832,41.832,41.832,40.356,40.356,39.132,39.132,36.864,36.864,35.28,35.28,43.812,43.812,41.868,41.868,42.696,42.696,41.58,41.58,41.292,41.292,39.528,39.528,39.816,39.816,39.06,39.06,39.78,39.78,38.448,38.448,38.124,38.124,38.124,38.124
"November 3, 2011",0028931680_05,9575_Partners_LLC,KW,37.764,37.764,37.116,37.116,37.728,37.728,36.576,36.576,37.008,37.008,36.9,36.9,37.332,37.332,36.684,36.684,37.044,37.044,36.432,36.432,37.188,37.188,38.196,38.196,40.356,40.356,41.04,41.04,43.56,43.56,46.008,46.008,43.74,43.74,45.9,45.9,47.16,47.16,46.188,46.188,47.736,47.736,46.656,46.656,44.748,44.748,44.604,44.604,45.072,45.072,46.872,46.872,46.728,46.728,45.216,45.216,43.308,43.308,42.984,42.984,42.804,42.804,43.092,43.092,41.364,41.364,39.06,39.06,37.44,37.44,34.74,34.74,43.488,43.488,41.004,41.004,40.86,40.86,39.744,39.744,40.824,40.824,38.196,38.196,38.556,38.556,38.52,38.52,39.564,39.564,37.548,37.548,38.376,38.376,36.432,36.432
"November 4, 2011",0028931680_05,9575_Partners_LLC,KW,37.944,37.944,36.54,36.54,36.72,36.72,35.784,35.784,36.576,36.576,35.928,35.928,36.36,36.36,36.036,36.036,36,36,35.748,35.748,35.964,35.964,36.54,36.54,38.736,38.736,40.392,40.392,36.108,36.108,35.748,35.748,41.688,41.688,55.656,55.656,52.38,52.38,43.848,43.848,46.008,46.008,41.976,41.976,42.408,42.408,42.372,42.372,43.38,43.38,40.788,40.788,42.336,42.336,40.716,40.716,41.076,41.076,39.384,39.384,39.564,39.564,37.548,37.548,37.872,37.872,34.416,34.416,33.444,33.444,30.96,30.96,41.364,41.364,40.068,40.068,39.456,39.456,39.564,39.564,39.636,39.636,38.412,38.412,37.872,37.872,37.8,37.8,38.772,38.772,37.26,37.26,37.656,37.656,37.224,37.224
"November 5, 2011",0028931680_05,9575_Partners_LLC,KW,37.332,37.332,36.324,36.324,36.72,36.72,36.288,36.288,36.612,36.612,36.216,36.216,36.612,36.612,36.072,36.072,36.468,36.468,36.108,36.108,36.36,36.36,36.432,36.432,36.936,36.936,36.072,36.072,30.744,30.744,25.632,25.632,25.92,25.92,25.488,25.488,26.424,26.424,26.64,26.64,26.64,26.64,26.676,26.676,26.496,26.496,27.072,27.072,26.46,26.46,26.244,26.244,26.1,26.1,26.748,26.748,26.892,26.892,26.244,26.244,27,27,25.956,25.956,26.424,26.424,25.848,25.848,26.748,26.748,28.224,28.224,37.404,37.404,36.576,36.576,37.044,37.044,36.072,36.072,36.9,36.9,36.864,36.864,37.08,37.08,36.396,36.396,37.584,37.584,37.296,37.296,37.512,37.512,37.224,37.224
"November 6, 2011",0028931680_05,9575_Partners_LLC,KW,37.008,37.008,36.612,,,,,36.252,36.9,36.9,36.144,36.144,37.08,37.08,36.432,36.432,36.9,36.9,35.928,35.928,37.152,37.152,36.684,36.684,37.008,37.008,36.324,36.324,31.32,31.32,25.848,25.848,26.388,26.388,25.38,25.38,26.244,26.244,25.272,25.272,25.668,25.668,24.696,24.696,25.02,25.02,24.948,24.948,24.912,24.912,24.732,24.732,25.02,25.02,24.732,24.732,25.128,25.128,24.768,24.768,24.66,24.66,24.264,24.264,25.2,25.2,24.372,24.372,24.984,24.984,27.18,27.18,35.856,35.856,35.46,35.46,35.928,35.928,35.172,35.172,35.496,35.496,34.992,34.992,35.856,35.856,35.028,35.028,35.856,35.856,34.884,34.884,35.496,35.496,35.136,35.136
"November 7, 2011",0028931680_05,9575_Partners_LLC,KW,35.352,35.352,34.848,34.848,35.64,35.64,35.136,35.136,35.496,35.496,35.172,35.172,35.28,35.28,34.92,34.92,35.424,35.424,34.992,34.992,35.46,35.46,37.44,37.44,42.516,42.516,33.696,33.696,35.28,35.28,40.644,40.644,43.452,43.452,41.94,41.94,42.804,42.804,41.148,41.148,42.732,42.732,42.3,42.3,41.652,41.652,42.624,42.624,44.208,44.208,41.868,41.868,40.932,40.932,39.168,39.168,40.896,40.896,40.248,40.248,40.356,40.356,40.176,40.176,39.636,39.636,44.82,44.82,44.748,44.748,41.724,41.724,40.608,40.608,40.32,40.32,39.384,39.384,38.52,38.52,38.808,38.808,37.224,37.224,36.324,36.324,36.648,36.648,37.548,37.548,36.648,36.648,35.064,35.064,36.252,36.252
"November 8, 2011",0028931680_05,9575_Partners_LLC,KW,35.82,35.82,35.316,35.316,35.316,35.316,35.1,35.1,35.208,35.208,34.812,34.812,35.136,35.136,35.028,35.028,35.172,35.172,35.064,35.064,34.848,34.848,36.576,36.576,37.692,37.692,30.492,30.492,31.068,31.068,37.836,37.836,42.984,42.984,45.9,45.9,45.936,45.936,45.216,45.216,44.928,44.928,44.82,44.82,43.524,43.524,42.012,42.012,44.028,44.028,43.56,43.56,42.12,42.12,42.048,42.048,44.532,44.532,44.82,44.82,43.38,43.38,42.768,42.768,42.804,42.804,49.32,49.32,46.98,46.98,43.344,43.344,41.364,41.364,40.86,40.86,40.752,40.752,40.428,40.428,39.672,39.672,37.836,37.836,37.404,37.404,37.008,37.008,39.024,39.024,37.584,37.584,37.836,37.836,36.828,36.828
"November 9, 2011",0028931680_05,9575_Partners_LLC,KW,37.368,37.368,36.36,36.36,35.82,35.82,35.928,35.928,35.568,35.568,35.928,35.928,35.712,35.712,36.144,36.144,35.532,35.532,35.82,35.82,35.136,35.136,37.188,37.188,38.052,38.052,40.248,40.248,42.948,42.948,37.944,37.944,42.048,42.048,44.676,44.676,45.108,45.108,41.76,41.76,41.22,41.22,39.852,39.852,41.328,41.328,41.22,41.22,41.256,41.256,41.292,41.292,40.86,40.86,40.752,40.752,41.076,41.076,40.824,40.824,40.248,40.248,40.464,40.464,39.24,39.24,44.424,44.424,46.368,46.368,44.208,44.208,41.688,41.688,40.5,40.5,40.356,40.356,39.06,39.06,38.556,38.556,37.008,37.008,36.324,36.324,37.26,37.26,37.656,37.656,36.468,36.468,35.712,35.712,35.82,35.82
"November 10, 2011",0028931680_05,9575_Partners_LLC,KW,36.72,36.72,36.108,36.108,35.784,35.784,35.172,35.172,35.424,35.424,35.82,35.82,35.82,35.82,34.848,34.848,35.28,35.28,35.316,35.316,34.776,34.776,36.504,36.504,34.992,34.992,27.792,27.792,30.42,30.42,38.88,38.88,43.992,43.992,45.432,45.432,46.836,46.836,45.72,45.72,47.16,47.16,45.54,45.54,41.58,41.58,41.22,41.22,42.084,42.084,41.112,41.112,41.04,41.04,41.22,41.22,41.58,41.58,43.308,43.308,42.696,42.696,43.704,43.704,41.976,41.976,46.836,46.836,49.032,49.032,43.452,43.452,41.184,41.184,40.356,40.356,40.356,40.356,39.348,39.348,38.52,38.52,38.916,38.916,36.216,36.216,35.928,35.928,37.908,37.908,37.332,37.332,36,36,36.72,36.72
"November 11, 2011",0028931680_05,9575_Partners_LLC,KW,35.928,35.928,35.496,35.496,35.748,35.748,35.1,35.1,35.028,35.028,35.172,35.172,35.496,35.496,35.496,35.496,34.632,34.632,35.388,35.388,34.632,34.632,35.856,35.856,35.28,35.28,28.08,28.08,29.628,29.628,35.856,35.856,38.844,38.844,43.164,43.164,44.856,44.856,43.632,43.632,43.956,43.956,44.424,44.424,44.82,44.82,44.532,44.532,42.948,42.948,41.508,41.508,40.86,40.86,42.804,42.804,39.816,39.816,38.808,38.808,38.052,38.052,37.152,37.152,36.936,36.936,37.764,37.764,41.616,41.616,40.572,40.572,38.664,38.664,37.764,37.764,37.656,37.656,38.16,38.16,37.692,37.692,36.432,36.432,35.496,35.496,36.504,36.504,36.036,36.036,36.648,36.648,35.064,35.064,35.748,35.748
"November 12, 2011",0028931680_05,9575_Partners_LLC,KW,35.532,35.532,35.244,35.244,34.596,34.596,34.74,34.74,34.632,34.632,34.308,34.308,34.56,34.56,34.74,34.74,34.524,34.524,34.38,34.38,34.416,34.416,34.2,34.2,31.896,31.896,22.788,22.788,22.824,22.824,22.716,22.716,22.932,22.932,23.292,23.292,23.94,23.94,23.292,23.292,23.58,23.58,23.4,23.4,23.58,23.58,23.256,23.256,23.58,23.58,24.048,24.048,23.364,23.364,23.58,23.58,23.688,23.688,23.436,23.436,23.112,23.112,23.544,23.544,23.364,23.364,29.988,29.988,34.704,34.704,34.56,34.56,34.128,34.128,34.74,34.74,34.02,34.02,34.56,34.56,34.416,34.416,34.416,34.416,34.164,34.164,33.984,33.984,34.632,34.632,34.884,34.884,34.56,34.56,34.38,34.38
"November 13, 2011",0028931680_05,9575_Partners_LLC,KW,34.416,34.416,34.524,34.524,34.416,34.416,34.452,34.452,34.668,34.668,34.668,34.668,34.272,34.272,34.704,34.704,34.632,34.632,34.632,34.632,34.308,34.308,35.388,35.388,34.164,34.164,26.208,26.208,23.004,23.004,23.256,23.256,22.824,22.824,23.508,23.508,23.292,23.292,24.372,24.372,24.444,24.444,24.264,24.264,23.58,23.58,24.48,24.48,23.184,23.184,23.292,23.292,23.688,23.688,23.328,23.328,22.68,22.68,23.58,23.58,22.428,22.428,22.968,22.968,22.968,22.968,27.504,27.504,33.732,33.732,34.164,34.164,34.668,34.668,34.776,34.776,33.876,33.876,34.308,34.308,34.668,34.668,34.74,34.74,34.056,34.056,34.524,34.524,34.524,34.524,34.632,34.632,34.812,34.812,34.956,34.956
"November 14, 2011",0028931680_05,9575_Partners_LLC,KW,34.488,34.488,34.236,34.236,33.588,33.588,33.912,33.912,33.768,33.768,34.308,34.308,33.408,33.408,33.948,33.948,33.768,33.768,34.164,34.164,33.372,33.372,37.872,37.872,39.564,39.564,33.156,33.156,33.408,33.408,38.052,38.052,41.508,41.508,42.912,42.912,42.408,42.408,43.272,43.272,42.192,42.192,42.948,42.948,42.732,42.732,40.968,40.968,42.444,42.444,42.012,42.012,40.536,40.536,41.04,41.04,39.096,39.096,39.564,39.564,39.708,39.708,39.06,39.06,38.808,38.808,44.244,44.244,46.368,46.368,44.136,44.136,40.788,40.788,39.564,39.564,40.572,40.572,39.744,39.744,39.528,39.528,39.132,39.132,36.684,36.684,37.692,37.692,38.556,38.556,37.476,37.476,36.396,36.396,36.468,36.468
"November 15, 2011",0028931680_05,9575_Partners_LLC,KW,36.072,36.072,36.072,36.072,35.784,35.784,35.136,35.136,35.352,35.352,35.64,35.64,35.532,35.532,35.46,35.46,35.064,35.064,35.352,35.352,34.776,34.776,36.612,36.612,38.484,38.484,28.62,28.62,31.14,31.14,37.512,37.512,42.372,42.372,44.1,44.1,43.092,43.092,43.308,43.308,44.496,44.496,43.668,43.668,41.652,41.652,41.328,41.328,41.58,41.58,41.22,41.22,54.9,54.9,53.568,53.568,52.74,52.74,41.652,41.652,40.212,40.212,38.376,38.376,38.736,38.736,42.588,42.588,49.428,49.428,47.592,47.592,43.884,43.884,43.164,43.164,42.156,42.156,41.976,41.976,41.328,41.328,40.644,40.644,39.456,39.456,40.5,40.5,41.256,41.256,40.032,40.032,38.556,38.556,38.916,38.916
"November 16, 2011",0028931680_05,9575_Partners_LLC,KW,38.844,38.844,38.232,38.232,37.836,37.836,38.052,38.052,37.404,37.404,37.548,37.548,37.512,37.512,37.8,37.8,37.44,37.44,37.26,37.26,37.476,37.476,39.06,39.06,40.284,40.284,30.492,30.492,29.772,29.772,34.992,34.992,41.256,41.256,42.444,42.444,43.668,43.668,44.028,44.028,43.452,43.452,40.68,40.68,41.724,41.724,41.76,41.76,42.084,42.084,42.012,42.012,42.012,42.012,41.652,41.652,40.392,40.392,40.284,40.284,40.5,40.5,39.168,39.168,38.304,38.304,43.236,43.236,46.728,46.728,43.92,43.92,42.264,42.264,41.652,41.652,41.94,41.94,41.364,41.364,41.58,41.58,39.996,39.996,39.312,39.312,39.24,39.24,39.996,39.996,38.88,38.88,37.584,37.584,38.052,38.052
"November 17, 2011",0028931680_05,9575_Partners_LLC,KW,37.512,37.512,37.944,37.944,36.828,36.828,37.188,37.188,36.864,36.864,37.656,37.656,36.9,36.9,37.116,37.116,36.828,36.828,37.152,37.152,36.756,36.756,38.628,38.628,39.564,39.564,29.808,29.808,29.16,29.16,34.38,34.38,43.164,43.164,45.612,45.612,45.864,45.864,46.332,46.332,44.712,44.712,44.028,44.028,43.524,43.524,43.2,43.2,42.624,42.624,41.436,41.436,42.84,42.84,40.896,40.896,41.4,41.4,40.68,40.68,38.736,38.736,39.744,39.744,38.556,38.556,43.164,43.164,46.764,46.764,44.748,44.748,43.236,43.236,42.444,42.444,41.112,41.112,41.616,41.616,40.14,40.14,40.572,40.572,38.484,38.484,39.132,39.132,40.356,40.356,40.104,40.104,39.132,39.132,39.168,39.168
"November 18, 2011",0028931680_05,9575_Partners_LLC,KW,38.16,38.16,38.232,38.232,37.08,37.08,37.44,37.44,37.08,37.08,37.296,37.296,37.44,37.44,37.224,37.224,37.368,37.368,37.584,37.584,36.972,36.972,38.7,38.7,39.888,39.888,29.7,29.7,31.788,31.788,37.044,37.044,39.204,39.204,40.968,40.968,39.816,39.816,41.4,41.4,41.076,41.076,39.204,39.204,39.312,39.312,40.536,40.536,41.04,41.04,39.132,39.132,38.88,38.88,39.708,39.708,38.628,38.628,42.3,42.3,39.276,39.276,39.636,39.636,37.512,37.512,43.632,43.632,45.468,45.468,44.28,44.28,43.308,43.308,42.372,42.372,42.264,42.264,41.976,41.976,41.04,41.04,40.212,40.212,39.096,39.096,40.644,40.644,39.672,39.672,38.844,38.844,38.592,38.592,39.096,39.096
"November 19, 2011",0028931680_05,9575_Partners_LLC,KW,38.916,38.916,38.304,38.304,37.548,37.548,38.34,38.34,37.836,37.836,38.196,38.196,37.548,37.548,37.764,37.764,37.44,37.44,38.304,38.304,37.152,37.152,37.584,37.584,37.296,37.296,32.328,32.328,24.696,24.696,24.588,24.588,24.912,24.912,25.416,25.416,24.588,24.588,25.524,25.524,24.804,24.804,25.2,25.2,24.516,24.516,25.164,25.164,25.344,25.344,25.2,25.2,24.804,24.804,25.668,25.668,24.84,24.84,25.164,25.164,24.3,24.3,25.128,25.128,24.696,24.696,36.144,36.144,37.836,37.836,38.232,38.232,37.656,37.656,37.764,37.764,37.224,37.224,37.944,37.944,37.044,37.044,37.872,37.872,37.332,37.332,37.8,37.8,37.872,37.872,38.232,38.232,38.448,38.448,38.34,38.34
"November 20, 2011",0028931680_05,9575_Partners_LLC,KW,37.656,37.656,37.872,37.872,37.728,37.728,38.016,38.016,37.584,37.584,37.584,37.584,37.728,37.728,38.052,38.052,37.836,37.836,38.088,38.088,37.512,37.512,38.34,38.34,37.692,37.692,28.404,28.404,24.084,24.084,24.588,24.588,24.264,24.264,24.3,24.3,24.408,24.408,24.984,24.984,25.02,25.02,25.452,25.452,24.588,24.588,24.66,24.66,25.344,25.344,25.308,25.308,24.696,24.696,25.632,25.632,24.876,24.876,24.66,24.66,25.164,25.164,24.444,24.444,27.216,27.216,37.44,37.44,37.152,37.152,38.016,38.016,36.864,36.864,37.368,37.368,36.684,36.684,37.476,37.476,37.404,37.404,37.332,37.332,36.828,36.828,37.584,37.584,37.26,37.26,37.872,37.872,37.584,37.584,38.268,38.268
"November 21, 2011",0028931680_05,9575_Partners_LLC,KW,37.548,37.548,37.512,37.512,37.296,37.296,38.376,38.376,37.512,37.512,37.908,37.908,37.656,37.656,37.26,37.26,37.548,37.548,37.332,37.332,37.224,37.224,37.98,37.98,39.636,39.636,37.8,37.8,35.316,35.316,40.752,40.752,44.496,44.496,47.556,47.556,47.268,47.268,48.348,48.348,47.808,47.808,48.024,48.024,42.156,42.156,43.956,43.956,45.072,45.072,42.48,42.48,41.796,41.796,41.544,41.544,41.292,41.292,40.716,40.716,40.248,40.248,40.32,40.32,39.6,39.6,48.708,48.708,47.736,47.736,45.504,45.504,44.424,44.424,43.092,43.092,43.776,43.776,43.092,43.092,41.544,41.544,40.248,40.248,38.844,38.844,40.284,40.284,40.752,40.752,40.176,40.176,38.916,38.916,38.952,38.952
"November 22, 2011",0028931680_05,9575_Partners_LLC,KW,39.528,39.528,38.412,38.412,38.736,38.736,38.592,38.592,38.628,38.628,38.484,38.484,38.124,38.124,38.664,38.664,38.556,38.556,38.16,38.16,38.556,38.556,39.528,39.528,41.508,41.508,43.848,43.848,43.164,43.164,36.72,36.72,41.868,41.868,42.336,42.336,43.2,43.2,41.976,41.976,42.552,42.552,42.12,42.12,40.68,40.68,42.696,42.696,45.324,45.324,42.192,42.192,42.228,42.228,42.984,42.984,42.876,42.876,42.192,42.192,42.264,42.264,40.716,40.716,42.912,42.912,52.596,52.596,49.968,49.968,46.08,46.08,44.28,44.28,43.596,43.596,44.136,44.136,41.94,41.94,42.552,42.552,41.04,41.04,40.932,40.932,41.328,41.328,42.732,42.732,40.788,40.788,40.608,40.608,39.672,39.672
"November 23, 2011",0028931680_05,9575_Partners_LLC,KW,39.42,39.42,39.276,39.276,38.988,38.988,38.664,38.664,39.24,39.24,38.376,38.376,39.276,39.276,38.628,38.628,38.952,38.952,37.872,37.872,38.988,38.988,39.816,39.816,41.22,41.22,33.588,33.588,32.184,32.184,37.44,37.44,40.608,40.608,41.472,41.472,40.86,40.86,42.192,42.192,41.976,41.976,39.348,39.348,39.6,39.6,39.564,39.564,41.004,41.004,40.176,40.176,39.168,39.168,37.62,37.62,38.016,38.016,36.864,36.864,35.748,35.748,33.516,33.516,33.228,33.228,38.844,38.844,44.316,44.316,41.148,41.148,41.796,41.796,41.04,41.04,42.372,42.372,41.904,41.904,41.328,41.328,39.096,39.096,39.132,39.132,38.808,38.808,40.5,40.5,38.7,38.7,38.052,38.052,38.088,38.088
"November 24, 2011",0028931680_05,9575_Partners_LLC,KW,38.808,38.808,37.224,37.224,37.692,37.692,37.224,37.224,38.196,38.196,36.972,36.972,37.332,37.332,37.368,37.368,37.764,37.764,37.368,37.368,37.944,37.944,37.404,37.404,37.512,37.512,35.424,35.424,24.876,24.876,24.984,24.984,25.308,25.308,24.516,24.516,24.588,24.588,24.768,24.768,24.984,24.984,24.12,24.12,24.48,24.48,24.372,24.372,24.192,24.192,23.94,23.94,24.444,24.444,23.904,23.904,24.696,24.696,23.976,23.976,24.408,24.408,23.796,23.796,24.768,24.768,32.904,32.904,37.656,37.656,37.116,37.116,38.016,38.016,37.296,37.296,37.44,37.44,37.476,37.476,37.296,37.296,37.224,37.224,37.512,37.512,37.044,37.044,38.196,38.196,37.584,37.584,38.304,38.304,37.44,37.44
"November 25, 2011",0028931680_05,9575_Partners_LLC,KW,38.052,38.052,36.72,36.72,37.836,37.836,37.188,37.188,37.908,37.908,37.224,37.224,37.8,37.8,37.332,37.332,37.98,37.98,37.188,37.188,37.728,37.728,36.972,36.972,37.548,37.548,26.928,26.928,25.236,25.236,24.336,24.336,25.02,25.02,27.72,27.72,27.936,27.936,27.54,27.54,26.568,26.568,26.604,26.604,26.208,26.208,26.676,26.676,25.74,25.74,25.596,25.596,25.632,25.632,25.164,25.164,25.308,25.308,25.02,25.02,25.776,25.776,24.48,24.48,29.34,29.34,38.124,38.124,38.592,38.592,38.772,38.772,38.664,38.664,37.728,37.728,38.268,38.268,38.016,38.016,37.764,37.764,37.476,37.476,37.548,37.548,37.656,37.656,37.98,37.98,38.196,38.196,38.34,38.34,37.98,37.98
"November 26, 2011",0028931680_05,9575_Partners_LLC,KW,38.16,38.16,37.944,37.944,37.8,37.8,38.016,38.016,38.088,38.088,37.44,37.44,37.908,37.908,37.8,37.8,38.016,38.016,37.404,37.404,37.728,37.728,37.98,37.98,37.98,37.98,36.972,36.972,24.624,24.624,24.588,24.588,24.588,24.588,23.832,23.832,28.44,28.44,28.656,28.656,28.404,28.404,28.62,28.62,28.08,28.08,26.856,26.856,24.48,24.48,24.228,24.228,24.336,24.336,24.084,24.084,25.056,25.056,24.084,24.084,25.344,25.344,24.156,24.156,34.74,34.74,37.152,37.152,37.656,37.656,37.404,37.404,37.764,37.764,37.548,37.548,37.404,37.404,37.332,37.332,37.764,37.764,37.26,37.26,37.512,37.512,37.656,37.656,38.268,38.268,38.124,38.124,38.34,38.34,37.764,37.764
"November 27, 2011",0028931680_05,9575_Partners_LLC,KW,38.088,38.088,38.016,38.016,37.872,37.872,37.8,37.8,37.584,37.584,37.944,37.944,37.728,37.728,37.692,37.692,37.944,37.944,37.764,37.764,37.908,37.908,37.728,37.728,38.088,38.088,37.692,37.692,27.792,27.792,24.048,24.048,24.732,24.732,24.372,24.372,24.624,24.624,24.84,24.84,25.56,25.56,25.416,25.416,25.2,25.2,24.804,24.804,25.2,25.2,25.812,25.812,25.56,25.56,25.704,25.704,26.028,26.028,25.812,25.812,25.2,25.2,24.372,24.372,29.844,29.844,38.664,38.664,37.8,37.8,37.26,37.26,37.332,37.332,37.188,37.188,37.476,37.476,37.368,37.368,37.836,37.836,37.404,37.404,37.44,37.44,37.584,37.584,37.62,37.62,37.8,37.8,37.872,37.872,37.548,37.548
