Date,Unit,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
07/03/2012,KW,64.35,65.07,64.26,66.96,65.25,65.07,66.33,67.23,65.97,69.48,64.26,64.44,69.03,63.18,64.8,63.9,63.99,64.44,63.36,65.97,66.51,75.33,65.61,65.7,63.36,59.4,62.37,56.79,55.98,57.15,55.17,62.37,54.09,54.18,59.04,72.09,60.21,61.38,59.58,63.9,66.24,68.49,63.63,75.42,86.04,68.22,66.06,64.8,65.79,71.46,83.52,76.14,69.03,64.44,62.73,66.69,83.25,73.89,71.28,76.23,75.06,89.82,92.16,73.08,73.8,73.53,83.52,94.86,90.54,79.92,102.15,103.14,90.09,87.39,113.67,102.87,98.1,83.16,88.74,103.14,98.64,88.56,81.63,84.24,104.4,95.76,84.87,85.14,82.53,74.79,74.52,72.54,71.46,77.04,68.58,66.42
07/04/2012,KW,76.41,76.95,75.06,75.96,75.06,75.24,79.29,74.88,74.97,75.78,74.52,76.86,76.32,74.07,73.89,74.7,75.33,74.97,75.24,74.7,72.72,80.19,77.31,79.92,77.04,80.55,96.3,96.39,72.81,72.72,70.56,72.27,70.56,71.46,95.04,73.44,70.38,70.65,72.27,74.34,89.91,80.46,72.18,74.07,72.99,69.93,96.39,78.75,72.99,72.99,71.28,89.01,88.92,74.88,73.89,74.34,90.27,87.75,75.69,75.33,82.26,93.24,72.45,71.91,80.82,99.63,76.14,75.24,75.78,98.19,82.53,78.39,79.56,102.78,85.41,75.69,77.31,99.09,93.15,75.15,74.79,74.97,83.52,86.13,76.77,74.34,74.52,78.12,75.6,74.61,78.03,74.43,74.79,77.13,77.76,75.69
07/05/2012,KW,63.27,67.14,68.22,65.7,66.69,64.26,65.43,64.26,64.26,76.14,64.17,64.71,62.91,64.98,63.9,62.55,62.82,64.8,64.71,64.08,63.72,72.99,69.39,68.58,65.7,71.1,64.44,60.03,57.69,57.78,55.53,56.43,62.19,70.65,60.21,59.04,64.71,64.89,65.79,67.59,69.03,71.37,84.06,79.92,70.56,64.98,64.98,67.23,68.85,76.59,77.13,70.38,68.31,64.08,63.18,76.32,80.73,70.56,75.33,72,76.86,88.02,71.19,75.42,69.48,76.32,81.54,81.27,80.01,89.37,102.6,82.62,82.17,96.03,101.43,87.66,82.89,94.95,96.12,77.85,80.55,80.1,78.93,69.3,71.19,66.42,68.31,67.77,67.68,63.36,65.79,72.09,68.4,67.59,70.74,67.5
07/06/2012,KW,73.62,75.96,76.05,74.88,75.42,74.34,72.99,73.35,73.89,73.8,73.8,73.98,73.98,74.34,76.41,75.87,74.34,74.61,72.36,71.82,73.17,77.76,73.89,76.5,74.7,75.96,78.75,74.52,75.6,74.25,75.51,75.24,74.43,74.79,76.14,77.4,77.94,72.9,74.16,92.97,88.29,74.52,74.88,77.22,75.42,74.52,99.81,84.42,79.92,78.39,81.36,87.93,104.4,78.57,79.56,84.24,85.5,109.8,87.75,81.72,80.46,92.52,97.2,80.28,82.17,80.73,103.68,83.25,84.69,82.8,99,98.64,79.56,84.87,87.93,110.43,83.7,81.09,87.21,102.6,92.43,83.52,85.68,81.54,92.43,99.18,80.46,83.16,81.63,80.73,82.8,80.01,81.45,83.7,83.61,84.06
07/07/2012,KW,83.79,82.62,81.54,82.17,83.52,85.41,81.54,81.9,82.35,82.53,86.31,82.8,83.7,84.69,83.7,83.7,85.77,83.16,82.17,78.66,78.66,78.84,82.53,82.89,80.55,81.63,80.82,79.11,79.65,82.17,78.48,77.67,80.64,81.9,80.82,79.92,82.53,80.46,77.94,82.26,85.32,79.47,79.56,81.27,82.44,81.45,79.56,78.75,81.72,80.28,81.99,82.26,81.36,81.72,80.64,81,80.91,82.08,81.63,82.26,82.53,82.53,81.09,78.84,80.64,81.18,80.73,80.19,81.63,82.17,84.96,86.04,82.98,83.88,84.06,84.87,87.66,85.86,83.79,83.07,84.96,83.43,83.07,84.6,82.62,81.36,85.32,83.88,83.25,85.23,81.72,82.44,82.17,80.19,86.31,81.18
07/08/2012,KW,62.64,69.12,64.53,64.71,65.88,63.18,64.98,63.72,62.37,65.79,63.63,69.57,62.91,60.84,62.19,63.27,61.83,62.55,62.01,63.63,63.36,62.28,63.99,62.55,61.2,60.93,63.36,61.47,58.23,59.49,64.89,58.68,57.96,60.21,62.37,58.59,59.49,62.82,64.53,63.45,64.17,67.5,69.3,70.2,64.71,66.33,65.79,65.43,70.11,65.16,66.87,67.86,66.96,68.4,68.94,68.31,68.31,71.01,74.61,71.64,73.89,74.07,71.19,72.63,73.35,77.67,78.57,78.75,76.5,77.4,78.3,78.75,78.03,78.21,78.48,91.44,94.5,98.64,91.8,83.97,71.46,69.12,64.98,65.79,65.88,70.47,64.89,65.43,67.05,69.21,68.04,68.85,68.67,68.58,66.78,70.11
07/09/2012,KW,86.22,82.08,82.8,83.52,84.96,81.72,82.62,83.79,82.89,81.45,81.81,83.25,85.59,82.98,81.72,82.17,80.73,82.08,81.18,79.47,79.29,86.31,90.63,85.77,89.1,94.77,114.39,118.26,114.12,94.68,80.19,79.92,95.31,97.2,81,84.78,103.23,102.78,86.76,80.55,99.54,104.94,88.65,85.05,106.65,112.05,92.52,83.16,105.66,103.5,84.42,85.86,107.01,105.93,104.76,82.98,78.93,79.11,79.11,80.46,92.97,112.23,112.5,101.52,99.72,101.43,99.54,102.33,90.72,81.27,82.71,83.25,83.07,110.79,114.21,116.82,113.13,115.92,121.32,120.69,91.71,80.64,84.87,85.23,80.46,83.79,84.42,81,82.53,85.59,83.07,84.78,83.52,83.25,88.74,85.41
07/10/2012,KW,85.14,87.66,85.14,83.16,88.2,84.87,84.96,84.78,84.15,83.07,84.33,84.24,84.06,86.31,82.53,83.07,81.45,82.44,80.1,81.09,82.44,91.53,95.4,87.57,87.3,94.95,115.74,115.2,87.12,80.19,78.57,82.8,98.46,94.68,80.46,81.36,82.44,102.33,85.41,81.72,91.98,100.98,89.46,85.32,102.51,111.06,93.87,82.62,106.11,104.85,87.66,87.3,109.08,106.29,87.75,81.81,83.97,89.28,88.02,88.47,88.83,83.52,94.59,113.58,121.95,121.41,119.79,121.05,118.08,94.77,106.92,81.81,85.5,85.23,83.7,85.05,84.15,92.88,88.65,83.52,79.74,80.46,80.82,77.85,80.28,78.12,81.09,86.67,82.35,85.86,81.54,84.96,85.41,85.59,85.86,86.04
07/11/2012,KW,89.19,83.7,81.54,85.41,82.35,83.88,87.57,84.51,83.88,85.77,84.87,83.34,84.87,85.23,83.61,82.53,80.55,81,81.09,80.37,79.65,86.85,92.52,86.58,88.02,92.7,92.25,87.12,81.09,81.72,81.81,81.99,83.61,80.28,82.62,96.12,114.48,109.8,109.89,91.08,98.1,103.86,116.64,102.33,90.18,87.66,80.55,86.94,89.19,98.82,117.72,116.37,114.48,116.28,118.26,118.89,89.82,87.48,85.77,83.43,85.95,85.14,89.73,90.63,84.15,85.05,84.15,82.53,81.18,102.24,116.28,117.54,119.79,118.98,120.51,117.81,114.93,97.83,89.82,86.31,85.32,84.69,82.35,82.26,78.57,80.91,81.54,79.92,82.71,83.07,88.11,83.16,82.62,85.5,85.41,84.15
07/12/2012,KW,84.51,87.3,84.51,85.14,85.86,84.24,88.83,84.69,86.76,86.76,84.24,86.13,82.71,83.79,87.39,84.69,85.14,86.4,83.43,81.99,85.23,87.93,94.95,96.57,88.74,93.33,117,130.5,112.59,106.83,79.83,80.82,93.42,95.22,82.44,91.17,106.29,96.3,97.83,112.41,113.85,98.19,78.75,108,115.74,114.03,117.18,92.52,83.88,104.13,108.63,117.45,92.34,92.88,108.81,125.46,121.05,119.7,100.98,107.55,109.17,91.71,89.55,113.94,109.71,93.42,106.2,114.57,105.03,84.33,104.58,121.32,100.71,90.63,118.89,113.58,93.06,100.35,116.01,90.63,84.51,103.05,96.21,82.35,82.62,104.49,97.2,84.78,85.59,84.51,88.29,87.3,84.42,85.32,86.31,81.72
07/13/2012,KW,81.27,81.63,79.02,81.63,79.47,82.44,80.1,77.94,76.59,81.45,77.85,75.87,78.12,78.12,83.07,77.22,77.58,82.26,81.36,82.08,78.48,87.48,88.83,89.55,95.76,88.74,93.6,95.76,75.15,68.58,69.48,76.95,88.02,83.34,70.11,77.22,73.89,78.3,90.18,86.58,76.59,76.86,81.54,100.35,78.39,68.85,72,81.63,96.75,76.23,72.63,75.96,93.33,81.99,77.76,73.53,80.91,96.39,79.92,83.97,79.56,92.79,87.75,77.22,79.29,93.15,92.07,83.25,79.56,93.33,101.88,80.28,81.09,79.83,92.07,81.81,75.96,72.72,82.35,85.86,77.76,80.73,91.89,83.7,92.52,81.81,79.47,77.4,78.84,80.19,78.75,83.97,84.24,85.23,80.82,80.64
07/14/2012,KW,84.24,84.33,83.43,85.05,83.97,81.72,83.25,82.35,82.98,81.09,82.17,82.98,84.15,84.69,86.49,83.88,82.71,84.78,80.91,79.11,80.55,79.2,80.01,81.36,78.93,80.73,81.63,80.55,78.3,79.74,77.22,79.47,79.56,77.49,77.49,78.84,80.28,80.64,79.02,77.31,79.56,83.34,77.22,79.11,80.91,82.8,79.92,78.39,79.11,82.17,78.66,79.02,81.18,81.54,81.09,82.08,77.4,79.02,81,83.07,81.45,79.02,77.67,83.25,83.52,82.71,80.82,80.1,79.56,81.72,85.5,85.23,83.7,82.44,80.64,80.82,84.24,87.39,85.68,83.43,86.13,81.27,81.45,83.79,80.46,82.53,84.06,80.73,79.02,83.16,81.9,80.64,80.73,85.5,84.33,85.5
07/15/2012,KW,69.12,70.02,65.43,65.61,64.35,62.82,74.43,67.95,64.17,72.81,66.33,65.7,71.64,66.96,63.9,63.09,64.08,65.79,68.76,79.02,66.6,63,69.75,68.49,64.53,65.88,68.85,66.42,63.18,64.53,60.3,62.19,64.35,60.84,58.32,69.03,70.92,67.5,64.26,69.39,70.11,65.52,63.99,65.97,69.21,67.68,64.89,60.66,62.28,74.16,70.65,70.38,74.07,68.13,63.54,62.55,65.88,68.67,69.57,68.58,68.31,69.57,75.69,74.07,76.5,69.75,75.51,72.81,81.09,71.01,72.27,75.87,77.31,77.04,76.59,76.59,73.35,75.6,71.19,71.28,68.94,67.86,65.88,75.87,69.75,66.6,67.86,67.32,63.36,65.52,66.78,68.4,68.31,73.17,72.18,75.69
07/16/2012,KW,66.69,63.9,69.84,71.73,70.02,67.32,64.08,63.72,63.72,68.76,70.92,77.13,69.66,66.33,68.67,65.34,63.18,67.05,68.58,67.23,68.13,67.77,65.88,68.04,72.63,73.62,83.97,94.68,90,76.77,69.75,72.72,76.05,83.88,84.78,77.31,72.36,73.44,82.8,84.78,77.76,80.82,90.72,96.75,95.31,75.24,71.01,81.27,78.93,79.74,90.18,77.76,73.8,72.36,70.11,74.52,88.74,81.18,79.11,83.25,85.5,87.84,81.18,71.91,81.45,82.89,90.72,104.85,95.94,84.33,98.1,103.14,102.24,90.45,87.84,104.58,101.79,76.59,67.59,79.65,90.09,87.3,82.98,80.46,79.83,79.11,82.26,83.97,78.93,75.33,78.12,79.92,79.38,79.92,79.83,79.11
07/17/2012,KW,74.7,75.15,82.26,76.05,73.17,73.89,75.15,75.33,74.43,77.13,73.62,75.15,74.79,74.25,80.64,76.5,76.5,74.52,75.69,75.6,74.88,76.05,79.65,77.76,77.85,76.68,76.86,75.6,75.06,66.24,63.45,67.86,69.12,68.4,73.44,77.22,83.16,76.5,76.41,77.85,76.95,77.76,83.52,89.19,81.72,83.79,84.24,85.05,84.96,86.58,100.35,87.3,86.13,87.12,88.56,86.22,89.46,89.73,93.24,90.54,87.75,89.55,91.17,89.19,89.73,107.01,90.45,88.38,84.69,87.93,78.75,79.56,83.34,80.55,81.9,104.04,79.56,79.65,71.1,78.12,87.48,82.17,83.16,81,81.63,81.54,83.79,91.53,82.62,82.44,80.82,86.58,86.22,81.45,81.63,78.75
07/18/2012,KW,80.37,81.9,79.2,77.85,76.86,77.76,77.85,83.34,78.3,80.37,77.67,77.04,76.77,77.22,75.51,83.16,77.31,78.21,77.04,77.67,78.03,77.94,77.13,78.03,81.36,70.92,75.06,66.24,67.77,70.02,69.75,72.27,69.48,71.91,90.99,92.97,92.7,96.57,96.21,98.73,103.14,108.45,99.09,102.96,99.27,100.89,117.63,111.78,122.58,108.72,108.63,124.11,5.94,,,76.95,71.73,81,87.57,80.1,78.48,112.5,110.79,132.93,121.23,102.06,104.4,114.57,116.91,102.6,101.52,108.81,114.66,112.95,96.48,99.45,108.18,85.86,72,69.66,70.11,95.94,85.41,82.62,99.36,97.92,105.66,88.74,79.2,84.15,76.23,77.22,75.78,75.42,81.81,81.27
07/19/2012,KW,77.49,79.2,81.63,75.51,79.29,75.42,76.86,78.39,72.81,73.17,79.38,76.59,81.36,77.13,76.59,75.51,77.22,74.16,74.25,72.9,79.65,74.52,77.76,77.31,78.3,78.48,87.93,82.98,65.61,71.46,63.9,65.34,66.6,71.28,76.23,83.25,100.8,109.26,115.92,104.58,106.02,108.9,117.09,116.19,91.62,92.25,95.13,90.36,103.32,102.15,89.37,91.71,95.49,103.32,108.45,127.08,100.62,105.21,98.82,102.6,121.59,109.53,105.84,94.59,94.14,105.3,108.99,105.93,107.19,110.43,123.75,112.5,108.54,107.28,117.45,110.34,101.97,88.38,107.55,117.45,108.9,98.46,101.34,108.27,111.15,101.61,102.42,103.14,96.75,79.38,76.32,76.86,72.9,76.05,81.27,86.58
07/20/2012,KW,75.78,75.6,76.86,73.71,72.27,74.79,73.44,72,75.78,74.43,79.38,75.33,76.5,73.53,73.98,74.52,72.27,71.46,73.53,72.81,77.94,72.72,74.79,76.05,77.22,68.76,73.89,70.38,72.09,70.92,72,72.99,69.75,75.15,74.88,75.6,79.11,92.07,76.14,80.37,81.18,79.38,82.26,99.9,83.43,94.86,101.79,98.01,109.8,99.27,95.22,101.43,97.11,110.25,110.97,109.8,103.5,98.1,112.59,105.48,102.96,105.57,121.05,133.47,104.13,113.58,118.35,120.96,106.02,106.56,120.06,105.03,93.87,113.31,107.19,110.97,106.74,73.17,74.97,91.62,83.7,81,82.08,85.14,101.34,76.77,78.3,77.13,75.87,78.03,73.53,76.41,72.72,74.07,78.21,81.45
07/21/2012,KW,76.77,76.86,75.87,73.98,73.98,75.87,74.52,74.7,77.49,72.81,76.32,74.61,74.7,73.08,72.09,73.44,74.07,72.63,72,72.63,70.92,76.59,76.77,75.06,70.02,62.64,61.65,62.64,65.16,61.38,61.74,66.96,66.87,63,61.11,64.98,68.94,66.24,66.51,73.89,68.49,65.88,67.41,71.82,72.63,74.25,79.47,70.11,74.16,67.41,68.22,71.19,71.73,70.83,74.61,74.7,74.7,71.91,72.81,70.47,73.35,77.94,80.37,71.82,76.32,75.33,73.35,71.64,76.41,71.91,80.82,78.84,82.35,80.1,83.79,79.65,81.54,88.2,77.85,69.75,73.08,72.63,71.46,68.85,70.56,67.95,66.6,68.22,67.68,71.46,68.31,66.06,68.94,65.88,77.85,69.21
07/22/2012,KW,69.84,72.36,69.75,66.06,65.61,67.86,66.33,69.3,67.05,66.42,67.32,67.59,68.4,66.6,75.69,65.34,64.98,68.76,67.59,67.68,71.55,66.78,68.13,68.13,69.12,64.35,66.87,63.45,64.71,69.57,63.45,66.69,62.91,64.98,68.76,66.6,61.92,71.46,73.26,71.46,67.32,66.51,71.64,74.25,74.7,74.25,83.88,71.55,67.95,67.86,72.72,73.26,74.97,71.37,73.17,73.89,72.27,75.15,79.2,76.05,70.92,86.04,84.96,79.74,78.93,79.92,76.77,76.32,80.28,80.01,86.67,80.82,78.93,85.05,82.8,88.47,81.99,92.52,74.7,75.51,73.08,72.27,81.09,74.61,73.08,72.54,67.32,64.26,67.95,66.69,63.36,65.16,71.82,67.41,74.43,73.89
07/23/2012,KW,69.93,71.82,73.35,68.58,65.7,69.93,70.65,66.51,70.65,68.49,65.61,62.82,70.92,67.14,64.17,66.42,67.41,65.07,69.3,66.51,68.31,65.7,67.14,66.06,74.7,79.74,90.63,98.46,95.76,95.58,97.56,83.52,77.85,93.33,99.09,89.91,75.78,82.44,98.91,84.69,88.47,98.55,107.1,90.9,92.88,103.41,108.45,93.87,87.57,99.18,107.46,93.15,100.08,112.59,115.92,108.54,101.16,126.09,118.08,126,130.86,156.69,134.91,138.78,124.02,115.29,94.68,91.17,120.69,114.75,91.44,98.01,103.14,103.14,86.04,92.7,100.26,85.77,84.24,82.62,95.49,79.11,73.89,75.24,75.42,89.37,80.91,83.07,75.06,70.47,72.09,75.78,72.18,72.27,77.04,75.69
07/24/2012,KW,73.35,76.95,71.55,69.57,73.26,77.67,78.03,69.93,70.29,74.25,70.92,68.22,72.63,71.46,70.92,73.08,70.2,70.56,68.94,68.31,68.85,69.03,77.31,68.94,73.44,71.28,76.95,75.78,66.42,70.38,69.66,68.4,72.9,75.6,87.84,79.29,95.04,90,101.61,107.19,123.57,113.22,114.39,110.34,119.61,118.89,120.06,98.82,94.23,88.47,93.96,106.47,94.05,90.45,100.53,103.14,109.98,107.1,108.9,115.2,112.32,95.04,44.19,85.32,107.82,105.75,91.98,91.62,96.03,105.03,88.11,100.35,89.64,112.86,96.48,85.5,93.24,116.37,103.14,83.79,87.39,81.36,94.68,108.09,101.88,91.71,95.31,89.1,85.5,84.69,86.58,74.7,73.62,74.79,74.79,79.74
07/25/2012,KW,77.13,77.94,77.22,74.97,78.12,72.36,73.08,69.39,70.38,73.08,71.73,71.1,72.9,78.39,70.92,70.02,72,73.17,71.37,72.18,69.12,70.11,74.52,74.52,75.06,77.4,71.82,78.84,67.14,73.08,77.58,73.8,73.17,73.62,88.47,86.85,85.77,95.76,83.61,75.69,89.1,88.83,93.06,101.25,92.34,97.92,97.29,96.84,111.15,106.29,105.75,98.37,92.34,96.03,106.74,111.87,107.01,109.35,112.23,126.72,131.49,130.95,138.42,133.83,125.55,122.13,125.55,105.93,108.63,117.27,118.44,129.6,132.39,111.42,96.03,93.06,116.19,112.23,92.07,101.79,112.32,116.55,105.66,100.44,100.08,114.39,110.25,97.2,96.39,95.04,87.57,80.64,78.12,76.95,84.69,89.1
07/26/2012,KW,80.28,80.28,81.81,79.92,78.21,79.11,80.28,77.94,75.87,77.85,77.04,77.22,81.81,77.4,84.06,76.59,76.59,77.22,77.31,76.68,74.52,74.52,75.87,80.73,81.63,78.84,78.03,88.38,74.25,85.68,93.06,93.69,95.31,105.57,116.82,113.04,106.65,107.64,108,118.62,119.61,103.95,104.85,113.04,134.55,135.99,116.73,113.49,122.13,128.79,124.56,117.63,125.55,137.7,135.36,118.8,113.4,123.57,140.4,129.6,113.67,131.94,157.5,136.8,112.05,107.37,112.68,115.83,113.85,96.75,99.27,114.75,110.34,101.07,94.86,115.38,110.25,96.66,91.26,102.42,100.98,99.99,96.84,115.29,111.78,97.02,100.35,125.46,104.22,85.5,84.6,80.01,77.13,76.32,78.03,80.91
07/27/2012,KW,80.28,77.76,78.84,77.13,75.69,79.02,79.2,85.32,76.32,76.05,77.31,76.32,77.22,79.2,77.22,77.04,76.77,74.88,75.78,76.68,75.06,81.72,75.87,81.18,81.54,73.26,71.73,79.02,65.7,68.58,68.58,78.84,73.17,70.47,74.88,73.44,71.64,73.71,80.19,84.33,79.29,94.32,84.69,81.54,85.68,91.62,94.32,100.89,96.03,87.84,89.19,93.87,93.96,98.37,111.87,97.83,101.88,93.96,91.26,110.97,104.4,101.61,110.07,118.98,121.59,105.03,95.22,105.21,109.62,96.12,91.53,116.01,109.35,95.31,97.74,108.36,103.32,98.37,92.61,101.34,110.25,98.73,96.66,113.13,108.99,94.59,80.64,86.85,86.04,79.11,76.59,80.37,77.31,77.94,78.66,85.5
07/28/2012,KW,95.49,96.3,97.56,99.99,99.45,95.22,95.22,98.19,97.47,100.53,98.64,99.81,100.17,98.37,95.94,95.67,94.14,95.94,95.85,95.31,98.37,99.27,99.18,97.11,94.41,95.85,96.75,97.11,95.13,94.59,95.31,93.51,96.48,94.14,91.53,95.04,97.65,97.56,97.74,95.94,97.92,94.95,94.41,96.57,100.08,95.31,92.25,92.88,96.03,99.27,96.48,96.12,95.13,96.57,96.39,99,97.92,96.03,93.6,95.31,98.19,97.92,99.54,97.83,97.47,98.82,98.55,103.68,99.27,97.2,98.1,100.53,100.8,99.99,102.15,101.25,97.83,98.19,102.33,100.62,96.57,97.92,99.99,96.03,95.49,98.55,95.58,93.51,94.32,97.65,98.19,96.57,99.36,97.29,96.66,97.11
07/29/2012,KW,79.83,68.76,68.4,66.33,65.61,68.76,63.09,65.07,67.23,67.95,65.7,65.43,65.97,72.9,63.81,63.45,63.63,63.99,64.35,62.91,62.46,64.62,63.72,65.97,64.44,61.83,65.16,63.81,70.65,60.66,62.73,62.1,61.74,61.02,62.46,60.84,58.77,62.1,66.78,64.89,61.56,62.28,66.42,74.88,67.14,64.98,67.77,70.2,65.97,67.95,63,64.71,72,69.84,66.42,68.85,70.83,69.57,66.42,61.11,64.26,71.82,70.2,71.73,68.94,70.92,81.63,69.39,72.27,74.88,73.98,74.25,75.51,80.37,76.05,80.64,77.67,74.52,69.12,68.31,70.47,72.09,64.71,70.29,66.33,66.15,69.75,65.97,64.8,67.14,64.26,71.46,66.78,64.71,66.33,72.27
07/30/2012,KW,67.32,65.52,69.75,68.4,65.61,64.62,67.86,69.12,65.79,62.64,67.86,63.27,65.34,65.7,64.26,64.44,64.17,65.43,71.82,68.67,68.04,67.05,65.07,68.31,73.26,71.73,89.46,93.87,85.95,77.58,76.05,82.89,97.56,101.7,88.2,85.32,93.24,104.76,123.84,99.72,102.87,107.91,134.73,141.21,117.54,129.33,126.54,145.71,143.01,115.38,113.22,122.67,138.24,128.25,126,126.72,169.2,154.08,127.8,140.94,136.26,134.55,108.81,98.19,119.25,151.38,125.82,131.58,152.46,145.26,113.13,101.52,132.03,111.33,88.74,88.02,106.47,109.8,90,87.84,89.55,110.16,99.27,93.96,92.34,96.21,96.66,117.99,91.62,90.9,83.61,83.7,81.27,90.9,86.13,86.22
07/31/2012,KW,82.26,82.08,79.92,80.46,78.84,76.95,77.22,76.14,74.79,77.4,76.32,74.79,80.37,82.08,75.42,75.33,74.52,78.03,76.05,75.42,79.56,75.06,77.67,81.81,84.6,85.68,93.06,91.8,87.75,79.29,81.36,92.88,97.2,118.17,130.14,115.65,115.65,130.05,141.66,160.56,148.95,144.45,157.14,188.01,157.41,144.9,154.71,153,186.93,162.63,155.34,161.64,170.73,180.99,159.39,151.11,155.25,188.46,165.33,146.7,129.87,145.17,171.45,147.15,141.3,156.24,179.28,135,117.09,114.3,139.68,143.46,122.85,122.76,125.1,127.62,98.91,95.85,97.2,115.65,101.16,90.81,91.71,88.38,112.14,104.31,84.6,87.03,80.28,78.93,81.9,81.18,77.31,82.71,82.44,86.04
08/01/2012,KW,86.31,82.8,81.72,81.99,81.9,87.39,79.47,81.09,77.22,77.22,81.09,79.47,83.16,81.72,87.03,79.47,79.74,80.01,79.74,80.82,83.52,80.73,82.8,83.43,90.18,98.37,101.07,111.51,98.91,91.71,91.35,102.78,128.88,122.58,140.04,144,181.98,183.24,181.26,188.01,195.57,205.56,203.76,212.04,212.67,213.66,218.88,223.74,216.81,196.65,205.47,185.85,178.11,193.95,188.19,199.17,209.34,200.61,196.92,200.16,191.25,192.33,182.79,158.4,154.53,148.77,146.61,152.55,146.61,144.36,142.56,146.79,118.89,132.93,144.63,124.02,130.95,142.29,122.22,106.74,133.83,131.22,109.8,111.87,147.33,115.65,108.54,117.18,104.22,98.82,100.08,102.06,98.64,93.06,100.35,101.61
08/02/2012,KW,92.34,97.2,96.21,93.87,95.85,94.95,93.87,95.4,91.98,93.06,96.48,94.77,92.7,94.41,93.69,93.06,93.69,92.07,91.98,96.48,92.97,93.33,91.35,92.97,93.06,96.57,124.83,152.01,167.85,114.39,107.73,122.22,111.33,104.04,165.15,131.04,135.36,157.41,186.48,141.39,158.85,196.02,170.19,158.49,179.73,160.11,145.44,169.38,171.45,138.87,158.4,167.76,146.34,167.4,177.12,125.91,124.38,117.81,130.68,133.02,122.76,109.53,116.1,121.14,120.15,120.15,116.28,111.24,124.47,118.62,105.12,102.6,113.04,147.51,123.93,120.69,117.9,126.9,117.09,105.84,114.12,135.18,104.4,101.34,99.54,108.09,126.18,114.12,105.39,113.4,124.65,97.29,100.53,98.55,98.73,120.87
08/03/2012,KW,98.82,100.8,101.07,106.02,113.85,98.28,98.19,98.01,118.35,99.72,95.85,95.13,97.47,107.37,100.26,96.84,94.77,97.38,94.41,116.01,93.96,94.41,95.94,98.01,99.18,97.2,116.1,97.65,97.38,100.08,98.28,96.57,124.74,128.88,126.45,128.16,147.33,124.47,110.52,111.6,156.78,219.06,204.75,137.88,137.61,194.94,180.72,158.76,184.05,210.51,152.01,165.06,203.22,211.68,188.28,180.63,249.66,249.39,228.42,221.13,193.68,192.33,227.7,219.42,163.35,160.56,169.74,169.56,153.54,148.59,169.47,173.61,152.55,158.4,166.14,164.97,168.57,152.82,146.7,148.05,153.54,154.89,150.75,126.54,126.63,126.72,128.7,135.27,110.61,102.06,99.72,103.77,99.18,98.55,101.88,99.27
08/04/2012,KW,79.56,85.41,88.29,80.1,79.47,86.31,79.38,80.64,80.01,80.46,80.1,77.58,78.57,81.27,77.94,86.49,78.3,77.85,80.28,79.92,78.21,82.44,79.92,84.06,83.52,87.39,74.7,68.58,68.22,72.63,71.55,70.65,69.57,77.76,86.85,81.99,86.04,83.43,79.2,82.62,85.41,78.48,72.63,80.1,79.92,77.58,84.15,100.71,94.32,92.79,84.06,79.2,100.98,101.07,101.34,95.4,77.85,80.46,73.98,75.06,74.43,77.13,76.05,70.92,71.55,73.08,68.85,67.32,69.12,68.67,71.82,69.21,68.85,71.1,67.32,66.69,69.39,72.45,67.05,70.2,74.61,70.47,70.2,69.66,69.66,68.4,65.88,68.58,70.83,69.03,66.69,65.43,66.69,72.36,71.1,77.94
08/05/2012,KW,73.26,71.37,71.55,66.96,70.29,70.29,70.29,68.85,68.22,68.76,66.42,65.25,72.27,69.21,68.67,68.94,68.94,69.39,67.86,67.14,68.04,74.52,67.41,72.63,66.87,68.76,69.12,65.52,66.6,64.98,67.05,64.53,64.89,75.87,91.89,89.19,83.61,78.39,74.52,76.05,73.53,68.04,69.39,78.21,89.82,91.26,93.24,94.32,80.55,76.41,77.31,75.6,82.26,75.87,75.69,79.56,77.85,81,81.54,82.62,78.48,73.53,78.12,72.99,78.3,78.66,76.59,77.13,78.57,76.77,85.41,84.06,79.02,85.05,81.81,80.1,80.73,88.38,76.5,72.45,68.94,73.35,77.49,68.94,68.04,71.73,66.69,66.24,67.5,72.9,66.96,67.86,69.93,72,71.64,79.02
