Date,Unit,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
04/11/2012,KW,17.064,17.064,17.496,17.496,17.928,17.928,17.496,17.496,20.52,20.52,19.008,19.008,18.144,18.144,17.28,17.28,17.28,17.28,19.656,19.656,19.224,19.224,18.576,18.576,19.224,19.224,21.384,21.384,38.016,38.016,37.152,37.152,38.232,38.232,37.8,37.8,38.232,38.232,38.664,38.664,40.608,40.608,39.096,39.096,37.152,37.152,36.72,36.72,44.496,44.496,47.088,47.088,45.36,45.36,45.576,45.576,45.792,45.792,44.712,44.712,46.008,46.008,45.36,45.36,46.008,46.008,44.712,44.712,44.28,44.28,47.304,47.304,47.088,47.088,46.008,46.008,58.536,58.536,62.64,62.64,62.424,62.424,66.096,66.096,66.96,66.96,65.232,65.232,61.128,61.128,55.944,55.944,25.704,25.704,17.064,17.064
04/12/2012,KW,17.28,17.28,17.712,17.712,17.28,17.28,17.712,17.712,20.52,20.52,19.44,19.44,17.28,17.28,17.28,17.28,17.064,17.064,19.872,19.872,19.008,19.008,18.36,18.36,19.656,19.656,23.112,23.112,38.664,38.664,39.96,39.96,39.96,39.96,38.232,38.232,39.96,39.96,39.744,39.744,42.12,42.12,41.472,41.472,39.744,39.744,46.224,46.224,44.496,44.496,45.576,45.576,48.6,48.6,47.736,47.736,47.52,47.52,49.248,49.248,48.6,48.6,47.088,47.088,46.224,46.224,47.736,47.736,46.656,46.656,46.872,46.872,47.304,47.304,49.032,49.032,64.368,64.368,64.368,64.368,63.72,63.72,66.744,66.744,64.8,64.8,64.152,64.152,60.912,60.912,35.856,35.856,20.952,20.952,18.144,18.144
04/13/2012,KW,17.496,17.496,17.28,17.28,17.28,17.28,17.496,17.496,20.52,20.52,19.872,19.872,17.28,17.28,17.496,17.496,17.28,17.28,20.088,20.088,18.792,18.792,17.928,17.928,20.304,20.304,21.384,21.384,37.8,37.8,36.288,36.288,41.04,41.04,39.528,39.528,38.664,38.664,38.664,38.664,47.952,47.952,47.304,47.304,42.12,42.12,41.688,41.688,44.064,44.064,48.6,48.6,46.008,46.008,44.928,44.928,46.872,46.872,45.144,45.144,46.872,46.872,45.576,45.576,44.712,44.712,46.008,46.008,49.032,49.032,48.384,48.384,49.896,49.896,50.328,50.328,62.424,62.424,64.8,64.8,62.64,62.64,66.312,66.312,66.096,66.096,63.936,63.936,61.992,61.992,61.56,61.56,38.448,38.448,19.872,19.872
04/14/2012,KW,17.28,17.28,17.496,17.496,17.928,17.928,17.712,17.712,20.304,20.304,19.44,19.44,17.496,17.496,18.144,18.144,17.496,17.496,19.656,19.656,18.792,18.792,17.496,17.496,18.576,18.576,19.44,19.44,21.168,21.168,19.872,19.872,51.192,51.192,45.576,45.576,45.36,45.36,42.984,42.984,49.248,49.248,47.088,47.088,45.792,45.792,45.792,45.792,46.224,46.224,44.28,44.28,50.544,50.544,48.6,48.6,53.568,53.568,55.728,55.728,52.92,52.92,52.92,52.92,52.056,52.056,51.624,51.624,48.6,48.6,49.896,49.896,56.16,56.16,67.824,67.824,66.744,66.744,68.256,68.256,66.528,66.528,68.688,68.688,67.824,67.824,67.392,67.392,64.584,64.584,49.68,49.68,24.84,24.84,22.248,22.248
04/15/2012,KW,22.248,22.248,22.032,22.032,21.384,21.384,17.712,17.712,20.304,20.304,19.224,19.224,17.496,17.496,17.28,17.28,17.28,17.28,19.44,19.44,18.576,18.576,17.712,17.712,17.928,17.928,24.84,24.84,29.376,29.376,27.216,27.216,42.552,42.552,44.28,44.28,45.36,45.36,43.2,43.2,49.68,49.68,48.168,48.168,48.6,48.6,51.84,51.84,52.272,52.272,52.704,52.704,51.408,51.408,52.056,52.056,52.272,52.272,55.512,55.512,53.568,53.568,52.704,52.704,52.056,52.056,53.568,53.568,52.272,52.272,57.024,57.024,66.528,66.528,69.552,69.552,69.336,69.336,70.416,70.416,70.848,70.848,71.496,71.496,71.064,71.064,69.336,69.336,65.232,65.232,63.72,63.72,48.384,48.384,25.92,25.92
04/16/2012,KW,26.352,26.352,21.168,21.168,23.544,23.544,25.704,25.704,27,27,24.624,24.624,22.896,22.896,22.248,22.248,21.816,21.816,20.736,20.736,18.792,18.792,17.712,17.712,20.304,20.304,19.44,19.44,44.064,44.064,62.208,62.208,60.048,60.048,51.624,51.624,49.464,49.464,45.144,45.144,46.224,46.224,46.008,46.008,43.848,43.848,43.416,43.416,44.064,44.064,46.44,46.44,45.36,45.36,44.928,44.928,44.064,44.064,44.28,44.28,44.064,44.064,46.008,46.008,46.008,46.008,46.008,46.008,44.712,44.712,44.28,44.28,46.44,46.44,48.816,48.816,55.296,55.296,61.992,61.992,62.208,62.208,64.152,64.152,64.368,64.368,64.368,64.368,61.56,61.56,59.4,59.4,57.672,57.672,25.272,25.272
04/17/2012,KW,17.496,17.496,17.712,17.712,17.28,17.28,17.928,17.928,20.736,20.736,19.224,19.224,17.28,17.28,17.496,17.496,17.712,17.712,19.872,19.872,19.656,19.656,18.36,18.36,19.224,19.224,21.168,21.168,36.936,36.936,36.72,36.72,42.12,42.12,39.096,39.096,38.664,38.664,39.312,39.312,41.688,41.688,42.12,42.12,44.712,44.712,45.792,45.792,43.416,43.416,47.304,47.304,45.36,45.36,43.848,43.848,47.952,47.952,45.36,45.36,47.088,47.088,46.872,46.872,46.872,46.872,48.816,48.816,48.6,48.6,49.248,49.248,47.952,47.952,47.304,47.304,58.968,58.968,63.504,63.504,63.936,63.936,65.448,65.448,65.664,65.664,66.096,66.096,61.56,61.56,56.592,56.592,26.136,26.136,17.712,17.712
04/18/2012,KW,17.496,17.496,17.496,17.496,17.496,17.496,17.712,17.712,20.736,20.736,19.008,19.008,17.496,17.496,17.496,17.496,17.928,17.928,19.656,19.656,19.224,19.224,17.712,17.712,19.224,19.224,20.736,20.736,38.232,38.232,36.504,36.504,37.8,37.8,39.312,39.312,41.04,41.04,42.12,42.12,48.168,48.168,49.248,49.248,44.712,44.712,46.44,46.44,46.44,46.44,48.6,48.6,49.464,49.464,50.112,50.112,50.544,50.544,50.976,50.976,50.76,50.76,50.76,50.76,51.84,51.84,50.76,50.76,50.328,50.328,54.648,54.648,72.576,72.576,62.208,62.208,68.904,68.904,69.984,69.984,68.904,68.904,71.712,71.712,70.848,70.848,69.12,69.12,64.152,64.152,62.64,62.64,34.992,34.992,22.248,22.248
04/19/2012,KW,17.496,17.496,17.28,17.28,17.28,17.28,17.712,17.712,20.52,20.52,19.224,19.224,17.496,17.496,18.144,18.144,17.496,17.496,19.872,19.872,19.008,19.008,17.712,17.712,17.712,17.712,20.952,20.952,55.728,55.728,64.368,64.368,66.528,66.528,52.488,52.488,46.656,46.656,46.872,46.872,48.168,48.168,45.144,45.144,39.312,39.312,42.12,42.12,43.632,43.632,44.928,44.928,44.712,44.712,42.336,42.336,45.36,45.36,45.144,45.144,43.2,43.2,43.632,43.632,55.728,55.728,42.552,42.552,44.064,44.064,56.376,56.376,66.096,66.096,65.232,65.232,64.368,64.368,62.64,62.64,63.504,63.504,64.8,64.8,66.528,66.528,64.368,64.368,60.696,60.696,51.192,51.192,21.384,21.384,17.712,17.712
04/20/2012,KW,17.928,17.928,18.144,18.144,17.496,17.496,17.064,17.064,20.952,20.952,19.656,19.656,17.496,17.496,17.064,17.064,17.496,17.496,19.656,19.656,18.36,18.36,17.712,17.712,20.304,20.304,20.088,20.088,54.432,54.432,55.08,55.08,59.832,59.832,52.056,52.056,53.136,53.136,44.28,44.28,42.984,42.984,42.336,42.336,46.656,46.656,47.736,47.736,42.336,42.336,42.336,42.336,41.256,41.256,46.008,46.008,45.144,45.144,41.472,41.472,41.04,41.04,41.256,41.256,46.008,46.008,49.032,49.032,42.984,42.984,42.768,42.768,49.464,49.464,61.992,61.992,59.616,59.616,59.184,59.184,63.072,63.072,68.688,68.688,60.912,60.912,63.936,63.936,61.776,61.776,57.024,57.024,23.544,23.544,17.28,17.28
04/21/2012,KW,17.28,17.28,17.928,17.928,17.712,17.712,17.496,17.496,20.304,20.304,19.224,19.224,17.496,17.496,17.496,17.496,17.928,17.928,19.656,19.656,19.008,19.008,18.36,18.36,19.44,19.44,21.816,21.816,22.248,22.248,22.68,22.68,37.584,37.584,37.152,37.152,39.096,39.096,38.016,38.016,40.824,40.824,41.04,41.04,38.232,38.232,38.448,38.448,43.416,43.416,45.36,45.36,44.712,44.712,44.496,44.496,44.712,44.712,45.576,45.576,45.36,45.36,44.28,44.28,46.224,46.224,47.088,47.088,45.144,45.144,40.608,40.608,44.712,44.712,55.08,55.08,63.504,63.504,63.936,63.936,62.64,62.64,65.232,65.232,64.8,64.8,63.288,63.288,61.56,61.56,59.4,59.4,29.592,29.592,18.576,18.576
04/22/2012,KW,17.928,17.928,17.496,17.496,17.712,17.712,18.36,18.36,20.736,20.736,19.872,19.872,17.712,17.712,17.496,17.496,18.144,18.144,19.872,19.872,19.224,19.224,18.576,18.576,20.304,20.304,21.816,21.816,23.76,23.76,20.952,20.952,37.584,37.584,36.936,36.936,37.584,37.584,39.312,39.312,40.608,40.608,40.824,40.824,38.232,38.232,44.28,44.28,45.144,45.144,44.28,44.28,45.576,45.576,46.008,46.008,46.008,46.008,44.712,44.712,44.28,44.28,47.304,47.304,44.712,44.712,45.36,45.36,44.28,44.28,44.28,44.28,48.168,48.168,46.008,46.008,48.168,48.168,63.936,63.936,63.072,63.072,65.016,65.016,65.016,65.016,62.856,62.856,60.696,60.696,53.568,53.568,20.52,20.52,18.144,18.144
04/23/2012,KW,17.064,17.064,17.712,17.712,17.712,17.712,17.712,17.712,20.736,20.736,19.656,19.656,17.28,17.28,17.712,17.712,17.496,17.496,19.44,19.44,19.224,19.224,19.008,19.008,19.44,19.44,22.464,22.464,39.312,39.312,37.152,37.152,39.312,39.312,38.88,38.88,39.096,39.096,39.096,39.096,41.688,41.688,40.824,40.824,40.176,40.176,42.984,42.984,47.304,47.304,45.36,45.36,49.248,49.248,44.28,44.28,47.736,47.736,47.736,47.736,46.224,46.224,46.656,46.656,46.224,46.224,45.36,45.36,47.304,47.304,45.576,45.576,48.384,48.384,46.656,46.656,55.296,55.296,63.72,63.72,63.288,63.288,65.664,65.664,65.88,65.88,66.096,66.096,60.912,60.912,60.48,60.48,32.616,32.616,17.496,17.496
04/24/2012,KW,18.144,18.144,17.712,17.712,17.28,17.28,18.576,18.576,20.736,20.736,19.224,19.224,18.144,18.144,17.928,17.928,17.496,17.496,19.872,19.872,19.44,19.44,17.496,17.496,19.224,19.224,20.736,20.736,36.072,36.072,37.584,37.584,39.528,39.528,40.392,40.392,39.744,39.744,40.608,40.608,42.984,42.984,44.496,44.496,46.224,46.224,43.2,43.2,44.928,44.928,48.816,48.816,50.112,50.112,49.464,49.464,49.032,49.032,50.328,50.328,51.408,51.408,51.408,51.408,52.056,52.056,51.624,51.624,50.112,50.112,50.328,50.328,52.056,52.056,50.328,50.328,54.432,54.432,64.584,64.584,66.528,66.528,68.904,68.904,68.256,68.256,65.448,65.448,63.72,63.72,49.032,49.032,22.68,22.68,22.248,22.248
04/25/2012,KW,19.008,19.008,17.712,17.712,18.144,18.144,17.928,17.928,20.52,20.52,19.656,19.656,18.144,18.144,17.496,17.496,17.928,17.928,20.088,20.088,18.792,18.792,17.28,17.28,19.872,19.872,21.816,21.816,56.16,56.16,56.808,56.808,60.264,60.264,62.424,62.424,54,54,45.792,45.792,50.112,50.112,48.6,48.6,44.064,44.064,44.28,44.28,55.728,55.728,52.056,52.056,45.36,45.36,44.28,44.28,47.304,47.304,58.968,58.968,51.84,51.84,51.84,51.84,47.304,47.304,46.656,46.656,45.36,45.36,45.36,45.36,47.304,47.304,53.352,53.352,63.936,63.936,62.208,62.208,64.368,64.368,65.016,65.016,68.256,68.256,63.504,63.504,61.776,61.776,60.696,60.696,34.56,34.56,22.032,22.032
04/26/2012,KW,17.28,17.28,17.496,17.496,17.928,17.928,18.144,18.144,20.52,20.52,19.224,19.224,17.496,17.496,17.928,17.928,17.712,17.712,19.872,19.872,19.44,19.44,18.144,18.144,18.144,18.144,22.032,22.032,39.744,39.744,38.88,38.88,41.904,41.904,40.176,40.176,40.176,40.176,45.144,45.144,50.328,50.328,47.088,47.088,41.904,41.904,38.88,38.88,41.904,41.904,47.52,47.52,43.2,43.2,46.008,46.008,45.576,45.576,43.416,43.416,42.984,42.984,43.632,43.632,42.984,42.984,44.064,44.064,45.576,45.576,43.2,43.2,46.872,46.872,44.712,44.712,46.224,46.224,62.208,62.208,62.64,62.64,66.528,66.528,66.744,66.744,64.152,64.152,60.264,60.264,44.496,44.496,18.144,18.144,17.496,17.496
04/27/2012,KW,17.28,17.28,17.928,17.928,17.28,17.28,17.712,17.712,20.52,20.52,18.792,18.792,17.928,17.928,17.28,17.28,17.064,17.064,19.872,19.872,18.792,18.792,18.36,18.36,19.872,19.872,21.816,21.816,38.88,38.88,37.368,37.368,38.016,38.016,38.232,38.232,40.392,40.392,44.064,44.064,41.256,41.256,42.768,42.768,40.608,40.608,44.28,44.28,44.496,44.496,45.36,45.36,45.144,45.144,44.928,44.928,44.928,44.928,45.36,45.36,47.304,47.304,44.28,44.28,45.36,45.36,43.848,43.848,44.064,44.064,45.144,45.144,58.968,58.968,64.8,64.8,63.504,63.504,64.152,64.152,64.152,64.152,64.8,64.8,62.856,62.856,60.48,60.48,56.376,56.376,46.656,46.656,17.496,17.496,17.928,17.928
04/28/2012,KW,17.496,17.496,17.496,17.496,17.28,17.28,17.928,17.928,20.952,20.952,19.008,19.008,17.712,17.712,17.496,17.496,17.28,17.28,20.088,20.088,18.792,18.792,17.928,17.928,20.304,20.304,21.816,21.816,23.112,23.112,21.6,21.6,51.84,51.84,49.464,49.464,51.624,51.624,40.608,40.608,42.984,42.984,47.952,47.952,44.928,44.928,45.792,45.792,44.064,44.064,48.168,48.168,48.384,48.384,45.792,45.792,39.528,39.528,40.176,40.176,39.528,39.528,40.392,40.392,39.096,39.096,45.792,45.792,44.712,44.712,53.784,53.784,63.288,63.288,61.992,61.992,61.56,61.56,60.48,60.48,60.264,60.264,61.776,61.776,63.936,63.936,61.776,61.776,60.048,60.048,38.88,38.88,18.576,18.576,18.144,18.144
04/29/2012,KW,17.496,17.496,17.496,17.496,17.496,17.496,17.496,17.496,20.952,20.952,19.44,19.44,17.712,17.712,17.496,17.496,17.496,17.496,20.088,20.088,19.008,19.008,18.144,18.144,19.44,19.44,21.816,21.816,23.76,23.76,22.464,22.464,36.72,36.72,36.72,36.72,38.016,38.016,39.744,39.744,42.12,42.12,40.608,40.608,38.232,38.232,38.448,38.448,45.36,45.36,44.928,44.928,45.792,45.792,44.928,44.928,43.848,43.848,44.496,44.496,44.712,44.712,44.928,44.928,46.008,46.008,62.64,62.64,61.344,61.344,63.288,63.288,64.368,64.368,63.072,63.072,61.128,61.128,61.56,61.56,62.424,62.424,63.72,63.72,63.288,63.288,62.856,62.856,60.048,60.048,57.24,57.24,27.648,27.648,17.928,17.928
04/30/2012,KW,17.28,17.28,17.28,17.28,17.28,17.28,17.928,17.928,21.168,21.168,19.008,19.008,17.712,17.712,17.28,17.28,17.28,17.28,19.656,19.656,19.008,19.008,17.28,17.28,19.44,19.44,22.248,22.248,47.088,47.088,36.288,36.288,42.12,42.12,38.448,38.448,39.96,39.96,44.28,44.28,49.464,49.464,48.6,48.6,43.632,43.632,44.496,44.496,46.44,46.44,46.224,46.224,45.36,45.36,44.064,44.064,46.008,46.008,47.304,47.304,47.52,47.52,46.44,46.44,46.224,46.224,65.448,65.448,55.296,55.296,63.936,63.936,66.096,66.096,65.88,65.88,64.152,64.152,64.8,64.8,63.072,63.072,65.232,65.232,61.776,61.776,61.56,61.56,62.64,62.64,61.776,61.776,38.016,38.016,21.6,21.6
05/01/2012,KW,21.168,21.168,17.28,17.28,17.496,17.496,17.496,17.496,20.52,20.52,19.44,19.44,17.496,17.496,17.712,17.712,17.28,17.28,19.44,19.44,18.576,18.576,17.496,17.496,18.144,18.144,18.792,18.792,37.8,37.8,36.288,36.288,42.552,42.552,42.984,42.984,45.576,45.576,45.576,45.576,46.872,46.872,45.576,45.576,52.056,52.056,63.72,63.72,57.672,57.672,55.728,55.728,49.464,49.464,48.168,48.168,49.68,49.68,46.44,46.44,47.952,47.952,46.872,46.872,46.656,46.656,45.792,45.792,45.144,45.144,44.928,44.928,51.624,51.624,48.816,48.816,63.072,63.072,63.936,63.936,63.504,63.504,65.664,65.664,68.688,68.688,63.288,63.288,63.072,63.072,55.728,55.728,24.408,24.408,21.168,21.168
05/02/2012,KW,20.736,20.736,20.304,20.304,16.848,16.848,17.928,17.928,20.304,20.304,19.008,19.008,17.28,17.28,17.28,17.28,17.064,17.064,19.656,19.656,19.224,19.224,17.496,17.496,18.576,18.576,25.272,25.272,47.52,47.52,45.144,45.144,41.688,41.688,45.576,45.576,46.872,46.872,50.544,50.544,51.192,51.192,50.112,50.112,51.624,51.624,49.032,49.032,50.976,50.976,53.784,53.784,55.296,55.296,53.784,53.784,58.536,58.536,58.968,58.968,59.832,59.832,58.536,58.536,58.104,58.104,61.992,61.992,55.728,55.728,60.264,60.264,62.208,62.208,59.4,59.4,68.904,68.904,73.008,73.008,73.008,73.008,73.656,73.656,72.576,72.576,71.064,71.064,65.448,65.448,62.64,62.64,40.176,40.176,26.784,26.784
05/03/2012,KW,26.352,26.352,26.136,26.136,23.328,23.328,19.224,19.224,21.6,21.6,20.52,20.52,18.36,18.36,19.008,19.008,19.008,19.008,22.464,22.464,28.728,28.728,21.816,21.816,18.576,18.576,24.408,24.408,46.656,46.656,47.952,47.952,53.136,53.136,48.816,48.816,51.624,51.624,58.536,58.536,58.32,58.32,56.376,56.376,57.888,57.888,58.752,58.752,61.56,61.56,65.664,65.664,67.176,67.176,65.016,65.016,66.744,66.744,68.04,68.04,67.392,67.392,66.744,66.744,67.608,67.608,65.88,65.88,65.016,65.016,66.096,66.096,67.824,67.824,66.744,66.744,64.368,64.368,63.288,63.288,75.816,75.816,78.624,78.624,78.408,78.408,74.736,74.736,67.176,67.176,47.088,47.088,27.864,27.864,27.864,27.864
05/04/2012,KW,28.296,28.296,27.432,27.432,27,27,27.648,27.648,30.888,30.888,28.296,28.296,26.568,26.568,26.568,26.568,24.624,24.624,20.736,20.736,20.52,20.52,18.792,18.792,17.712,17.712,23.544,23.544,46.224,46.224,46.008,46.008,47.952,47.952,47.088,47.088,46.224,46.224,47.736,47.736,49.248,49.248,51.192,51.192,51.408,51.408,47.736,47.736,51.84,51.84,52.488,52.488,53.568,53.568,50.328,50.328,46.008,46.008,55.296,55.296,57.024,57.024,52.704,52.704,53.784,53.784,52.704,52.704,50.328,50.328,54.216,54.216,53.352,53.352,54.648,54.648,59.184,59.184,68.904,68.904,69.12,69.12,72.576,72.576,70.416,70.416,68.472,68.472,67.824,67.824,63.936,63.936,38.664,38.664,23.112,23.112
05/05/2012,KW,25.056,25.056,25.704,25.704,22.896,22.896,23.112,23.112,26.784,26.784,25.056,25.056,22.248,22.248,22.248,22.248,22.68,22.68,24.84,24.84,22.896,22.896,19.656,19.656,19.872,19.872,19.656,19.656,20.736,20.736,20.088,20.088,38.016,38.016,38.448,38.448,46.44,46.44,47.304,47.304,48.6,48.6,46.656,46.656,45.792,45.792,46.224,46.224,47.304,47.304,48.168,48.168,48.384,48.384,46.44,46.44,48.168,48.168,46.008,46.008,45.792,45.792,44.928,44.928,43.848,43.848,50.112,50.112,49.248,49.248,48.168,48.168,48.384,48.384,47.088,47.088,63.504,63.504,65.016,65.016,63.936,63.936,66.528,66.528,64.584,64.584,63.936,63.936,62.208,62.208,62.424,62.424,35.208,35.208,21.6,21.6
05/06/2012,KW,20.088,20.088,17.496,17.496,17.28,17.28,18.576,18.576,20.304,20.304,19.44,19.44,17.496,17.496,17.928,17.928,17.712,17.712,20.088,20.088,19.44,19.44,18.144,18.144,18.144,18.144,19.872,19.872,19.224,19.224,20.088,20.088,37.152,37.152,37.368,37.368,44.496,44.496,46.44,46.44,48.6,48.6,46.224,46.224,46.872,46.872,65.016,65.016,68.256,68.256,58.32,58.32,49.896,49.896,47.736,47.736,48.168,48.168,48.6,48.6,44.712,44.712,45.576,45.576,46.008,46.008,49.896,49.896,46.656,46.656,44.712,44.712,47.088,47.088,47.52,47.52,45.792,45.792,62.64,62.64,62.208,62.208,68.256,68.256,66.744,66.744,65.88,65.88,62.208,62.208,60.264,60.264,34.128,34.128,22.896,22.896
05/07/2012,KW,22.032,22.032,22.032,22.032,17.28,17.28,17.712,17.712,20.088,20.088,19.656,19.656,17.712,17.712,17.496,17.496,16.848,16.848,19.872,19.872,19.008,19.008,18.144,18.144,17.712,17.712,17.28,17.28,37.152,37.152,37.584,37.584,43.416,43.416,47.736,47.736,46.872,46.872,44.064,44.064,49.248,49.248,48.384,48.384,46.008,46.008,46.44,46.44,45.144,45.144,44.496,44.496,46.008,46.008,45.576,45.576,46.872,46.872,45.792,45.792,45.576,45.576,50.544,50.544,48.6,48.6,47.088,47.088,48.384,48.384,50.112,50.112,51.408,51.408,50.112,50.112,48.168,48.168,58.968,58.968,65.664,65.664,66.96,66.96,67.824,67.824,66.744,66.744,64.584,64.584,54.864,54.864,25.272,25.272,19.44,19.44
05/08/2012,KW,17.928,17.928,17.28,17.28,18.144,18.144,17.928,17.928,20.736,20.736,19.656,19.656,17.496,17.496,17.28,17.28,18.576,18.576,19.224,19.224,18.792,18.792,17.928,17.928,17.28,17.28,19.44,19.44,36.288,36.288,35.208,35.208,42.984,42.984,47.952,47.952,46.44,46.44,42.336,42.336,48.168,48.168,50.544,50.544,50.544,50.544,48.816,48.816,51.84,51.84,52.92,52.92,51.408,51.408,50.328,50.328,49.68,49.68,51.408,51.408,52.272,52.272,50.76,50.76,54.216,54.216,51.408,51.408,49.464,49.464,50.112,50.112,51.408,51.408,50.544,50.544,55.944,55.944,67.392,67.392,68.472,68.472,71.28,71.28,70.2,70.2,69.984,69.984,64.584,64.584,56.592,56.592,26.568,26.568,22.68,22.68
05/09/2012,KW,23.112,23.112,22.896,22.896,20.088,20.088,18.144,18.144,20.52,20.52,18.792,18.792,17.928,17.928,17.496,17.496,17.712,17.712,19.872,19.872,19.656,19.656,17.712,17.712,18.144,18.144,21.168,21.168,37.8,37.8,38.016,38.016,45.144,45.144,44.496,44.496,45.144,45.144,41.472,41.472,48.816,48.816,48.384,48.384,46.224,46.224,46.44,46.44,44.28,44.28,49.032,49.032,46.872,46.872,45.576,45.576,46.656,46.656,46.656,46.656,47.952,47.952,49.464,49.464,48.168,48.168,48.6,48.6,50.112,50.112,49.248,49.248,53.352,53.352,50.76,50.76,49.464,49.464,55.08,55.08,66.744,66.744,68.688,68.688,66.744,66.744,66.744,66.744,63.504,63.504,55.296,55.296,23.976,23.976,22.032,22.032
05/10/2012,KW,18.36,18.36,18.144,18.144,17.712,17.712,17.712,17.712,20.736,20.736,19.656,19.656,17.712,17.712,17.712,17.712,17.496,17.496,20.088,20.088,19.44,19.44,17.28,17.28,19.224,19.224,19.44,19.44,37.584,37.584,38.232,38.232,39.96,39.96,39.96,39.96,38.664,38.664,45.792,45.792,50.328,50.328,47.52,47.52,48.384,48.384,46.008,46.008,50.976,50.976,53.568,53.568,52.92,52.92,52.488,52.488,51.84,51.84,53.784,53.784,52.488,52.488,51.84,51.84,54.864,54.864,51.84,51.84,52.056,52.056,53.568,53.568,52.92,52.92,52.056,52.056,51.84,51.84,57.24,57.24,66.528,66.528,69.768,69.768,68.256,68.256,68.472,68.472,63.072,63.072,57.24,57.24,26.568,26.568,22.032,22.032
05/11/2012,KW,18.144,18.144,18.144,18.144,18.144,18.144,18.576,18.576,21.6,21.6,20.304,20.304,18.144,18.144,17.928,17.928,18.144,18.144,20.52,20.52,20.52,20.52,18.144,18.144,18.576,18.576,21.816,21.816,35.64,35.64,36.72,36.72,47.52,47.52,48.816,48.816,45.792,45.792,49.464,49.464,52.272,52.272,50.76,50.76,52.056,52.056,55.08,55.08,55.08,55.08,53.352,53.352,57.672,57.672,54.864,54.864,55.944,55.944,56.376,56.376,59.4,59.4,55.944,55.944,60.696,60.696,62.64,62.64,57.456,57.456,61.992,61.992,60.264,60.264,57.888,57.888,54.432,54.432,69.336,69.336,73.008,73.008,75.6,75.6,72.576,72.576,73.008,73.008,69.336,69.336,64.152,64.152,44.496,44.496,27.864,27.864
05/12/2012,KW,26.784,26.784,26.568,26.568,26.136,26.136,24.192,24.192,24.84,24.84,20.304,20.304,19.008,19.008,18.576,18.576,18.144,18.144,20.52,20.52,19.872,19.872,18.792,18.792,18.792,18.792,18.576,18.576,25.488,25.488,28.944,28.944,46.656,46.656,45.36,45.36,46.872,46.872,46.872,46.872,43.416,43.416,41.904,41.904,47.52,47.52,49.896,49.896,49.464,49.464,49.68,49.68,49.248,49.248,47.52,47.52,49.248,49.248,48.6,48.6,49.248,49.248,49.248,49.248,49.032,49.032,48.816,48.816,44.28,44.28,43.416,43.416,47.736,47.736,50.76,50.76,48.168,48.168,51.84,51.84,65.88,65.88,67.608,67.608,66.528,66.528,65.232,65.232,63.288,63.288,63.504,63.504,36.288,36.288,22.68,22.68
05/13/2012,KW,22.248,22.248,21.384,21.384,18.144,18.144,17.712,17.712,20.52,20.52,19.44,19.44,17.496,17.496,17.712,17.712,17.28,17.28,20.088,20.088,18.792,18.792,17.712,17.712,17.496,17.496,20.52,20.52,20.088,20.088,19.44,19.44,36.936,36.936,36.936,36.936,46.008,46.008,46.656,46.656,43.848,43.848,48.168,48.168,48.6,48.6,52.704,52.704,51.408,51.408,52.704,52.704,51.84,51.84,52.92,52.92,52.488,52.488,54.648,54.648,56.16,56.16,53.352,53.352,53.352,53.352,58.752,58.752,49.68,49.68,49.896,49.896,51.84,51.84,50.976,50.976,51.192,51.192,54.216,54.216,66.096,66.096,65.664,65.664,65.016,65.016,63.72,63.72,62.424,62.424,53.352,53.352,23.976,23.976,23.544,23.544
05/14/2012,KW,19.872,19.872,16.416,16.416,17.064,17.064,16.848,16.848,19.656,19.656,18.36,18.36,16.416,16.416,16.848,16.848,16.848,16.848,18.576,18.576,17.928,17.928,16.416,16.416,15.768,15.768,19.656,19.656,34.344,34.344,36.936,36.936,45.36,45.36,48.168,48.168,49.896,49.896,51.192,51.192,53.568,53.568,54.216,54.216,54,54,52.272,52.272,54.648,54.648,58.968,58.968,59.832,59.832,58.32,58.32,60.912,60.912,58.32,58.32,63.504,63.504,65.448,65.448,65.232,65.232,60.912,60.912,59.616,59.616,63.936,63.936,63.288,63.288,60.48,60.48,61.992,61.992,58.32,58.32,73.008,73.008,73.44,73.44,71.28,71.28,71.712,71.712,69.12,69.12,65.016,65.016,48.6,48.6,26.136,26.136
